resource,name,summary
move,triple-kick,"**Triple Kick** is a Fighting-type move with variable power and 90% accuracy. It hits the target up to three times in a single turn, with each consecutive hit increasing in power. Specifically, the first hit has a base power of 10, the second hit increases to 20, and the third hit has a base power of 30. If any hit misses, the move ends immediately. Triple Kick is known for its unique multi-hit mechanics and is the signature move of Hitmontop. Its ability to potentially break substitutes and deal increased damage over multiple hits makes it strategically useful in various battle scenarios."
move,thief,"**Thief** is a Dark-type move with 60 power and 100% accuracy. When Thief hits a target, it can steal the target's held item if the user is not holding an item itself. This move is particularly useful for disrupting opponents' strategies that rely on key held items. Besides its utility in battle, Thief also provides a practical means of collecting rare items from wild Pokémon in various Pokémon games. The move's mechanic makes it a strategic choice in both in-game adventures and competitive play, allowing for dynamic shifts in item-dependent battles."
move,spider-web,"**Spider Web** is a Bug-type move with no power and 100% accuracy. Its primary effect is to trap the target, preventing them from fleeing or switching out. This move is particularly useful in situations where maintaining control over the battlefield is crucial, such as in strategies focused on trapping opponents to eliminate key threats. Introduced in Pokémon Gold and Silver, Spider Web is unique in its ability to ensure that the battle remains in the user's favor by restricting the opponent's options. Unlike other trapping moves, it does not cause direct damage, making it a strategic choice rather than an offensive one. Spider Web is typically associated with Pokémon like Ariados."
move,mind-reader,"**Mind Reader** is a Normal-type move with no power and perfect accuracy. It allows the user to foresee the opponent's next move and ensures that the user's next attack will not miss, regardless of the opponent's evasiveness or any accuracy-lowering effects. Mind Reader is primarily used to guarantee that a normally unreliable move lands successfully or to set up a crucial hit. It is particularly effective when combined with moves that have low accuracy or high stakes, such as Sheer Cold or Dynamic Punch. Mind Reader does not inflict any direct damage but offers strategic advantages in battle scenarios."
move,nightmare,"**Nightmare** is a Ghost-type status move with no power or accuracy check, as it only works if the target is already asleep. Once Nightmare is successfully applied, the affected Pokémon will lose 25% of its maximum HP at the end of each turn until it wakes up. Introduced in Generation II, Nightmare provides a strategic way to continuously damage and pressure opponents, especially when combined with sleep-inducing moves like Hypnosis or Spore. This move is particularly notable for its use in setting up end-turn damage over a prolonged period, making it a useful tool in stall and status-centric strategies. However, its utility is limited to situations where the target can be reliably put to sleep."
move,flame-wheel,"**Flame Wheel** is a Fire-type move with 60 power and 100% accuracy. It has a chance to burn the target, although this chance is not explicitly stated in the game statistics. Additionally, Flame Wheel can thaw the user if it is frozen, making it a valuable move for Pokémon that may face freezing conditions. Flame Wheel is a physical attack and is commonly learned by Fire-type Pokémon, as well as a few non-Fire-type Pokémon through breeding and level-up. Its reliability and secondary effect make it a popular choice in both casual and in-game battles."
move,snore,"**Snore** is a Normal-type move with 50 power and 100% accuracy. This move can only be used when the user is asleep. Snore not only inflicts damage but also has a 30% chance of causing the target to flinch, potentially giving the user an advantage even while sleeping. It is often used in combination with sleep-inducing moves like Rest, allowing the Pokémon to continue attacking while asleep. Snore is a useful move in both casual and competitive play for strategies involving sleep mechanics."
move,curse,"**Curse** is a unique move with different effects depending on the type of the user. For Ghost-type Pokémon, Curse sacrifices half of the user's maximum HP to place a curse on the target, causing it to lose 1/4 of its maximum HP at the end of each turn. For non-Ghost-type Pokémon, Curse boosts the user's Attack and Defense stats by one stage and lowers its Speed stat by one stage. Curse does not have a power or accuracy value since its effects are not directly related to inflicting damage. The move is widely used for strategic setups, particularly in stall and tank strategies, and remains a staple for Ghost-type Pokémon in both casual and competitive play."
move,flail,"**Flail** is a Normal-type move with variable power that can range from 20 to 200, depending on the user's remaining HP. Flail has 100% accuracy, meaning it will almost always hit the target. The move becomes more powerful as the user's HP decreases, making it a strategic choice when a Pokémon is at low health. Flail is particularly effective in combination with abilities or items that allow a Pokémon to survive with minimal HP, such as the Focus Sash. This move excels in situations where the user is close to being knocked out, transforming a seemingly dire situation into an opportunity for a strong offensive play."
move,conversion-2,"**Conversion 2** is a Normal-type move with no power or accuracy since it doesn't deal damage directly. Instead, Conversion 2 changes the user's type to one that resists the type of the last move used by the target. This can be advantageous in battle as it allows the user to gain a defensive edge by potentially minimizing damage from future attacks. This move was first introduced in Generation II and is notably a signature move often associated with Porygon and its evolutions. Its strategic application makes it a unique utility move, especially in scenarios where anticipating the opponent's moves is crucial."
move,aeroblast,"**Aeroblast** is a Flying-type move with 100 power and 95% accuracy. It has a high critical hit ratio, meaning it has a greater chance to deal critical hits compared to standard moves. Aeroblast is the signature move of the Legendary Pokémon Lugia. Due to its combination of high power and increased critical hit potential, it is a formidable attack in both casual and competitive battles. The move is known for its distinctive animation, featuring a powerful gust of wind or a beam emanating from Lugia’s mouth."
move,cotton-spore,"**Cotton Spore** is a non-damaging Grass-type move with 100% accuracy. It does not have a power rating since it does not deal direct damage. Instead, Cotton Spore sharply lowers the target's Speed stat by two stages, making it easier for the user and its allies to outspeed and attack first in subsequent turns. Introduced in Generation II, Cotton Spore is often utilized for its strategic benefits, particularly in battles where controlling speed is crucial. This move is commonly associated with Pokémon that resemble plants or have cotton-like features, such as Jumpluff and Whimsicott."
move,reversal,"**Reversal** is a Fighting-type move with variable power and 100% accuracy. The power of Reversal increases as the user's HP decreases, ranging from 20 power when the user has high HP to a maximum of 200 power when the user's HP is critically low. This makes Reversal a high-risk, high-reward move favored in strategies that involve enduring hits to maximize damage output. It has no additional effects other than dealing damage and leverages the user's ability to survive with low HP to turn the tide of battle. Reversal is particularly effective in combination with abilities like Sturdy or items like Focus Sash, which ensure the user can survive potential one-hit-KO moves to unleash Reversal's full potential."
move,spite,"**Spite** is a Ghost-type move with no base power and 100% accuracy. Instead of dealing damage, Spite reduces the target's last used move's PP (Power Points) by 2 to 5 points, depending on the game generation. Introduced in Generation II, Spite is a strategic move used to limit the opponent's ability to use certain powerful attacks repeatedly. It is especially useful in battles where managing the opponent's move usage can be critical. Spite's effect can be combined with other PP-reducing strategies to potentially leave an opponent without usable moves, causing them to struggle."
move,powder-snow,"**Powder Snow** is an Ice-type move with 40 power and 100% accuracy. It has a 10% chance of freezing the target. Powder Snow is often one of the earliest Ice-type moves learned by Pokémon, making it useful in the initial stages of battles for inflicting damage and potentially freezing opponents. While its power is relatively low compared to other Ice-type moves, its guaranteed accuracy and chance to freeze make it a dependable option for early-game trainers. Additionally, Powder Snow hits all adjacent foes in Double Battles, providing added utility in multi-opponent scenarios."
move,protect,"**Protect** is a Normal-type status move with no power and perfect accuracy. When used, it enables the user to evade all effects of moves that target it during the turn it is used, including damage and status effects. Protect is highly strategic in both casual and competitive play, often used to scout opponents' moves, stall for additional turns, or activate beneficial effects like Toxic or Leftovers recovery. There's a reduction in the chances of successfully using Protect consecutively due to diminishing returns, which adds a layer of strategy in its application."
move,mach-punch,"**Mach Punch** is a Fighting-type move with 40 power and 100% accuracy. One of its standout features is its increased priority, which allows the user to strike first regardless of the target's speed, provided the opponent does not use a move with higher priority. This can be especially useful in battles to finish off faster opponents or to break through focus items like Focus Sash. Mach Punch is commonly associated with Pokémon such as Breloom and Infernape, who can leverage their high attack stats and the priority of the move to gain a tactical advantage."
move,scary-face,"**Scary Face** is a Normal-type status move with zero power and 100% accuracy. It sharply reduces the target's Speed stat by two stages, making it an effective move for slowing down faster opponents. Scary Face is commonly used in strategic battles to gain a speed advantage, allowing slower Pokémon to potentially outspeed their opponents after its usage. Despite its lack of direct damage, the move can significantly impact the flow of a battle by altering turn order dynamics."
move,feint-attack,"**Feint Attack** is a Dark-type move with 60 power and guaranteed accuracy, as it never misses. This move ensures that the user always hits the target, regardless of any changes to accuracy or evasion. Feint Attack is particularly useful against opponents that rely on moves or abilities that increase their evasion, making it a reliable option in both casual and competitive play. Despite its moderate power, Feint Attack's utility in bypassing evasion measures gives it a unique niche in battle strategies."
move,sweet-kiss,"**Sweet Kiss** is a Fairy-type move with no power and 75% accuracy. It confuses the target upon hit. Originally a Normal-type move before Generation VI, Sweet Kiss is primarily used to disrupt opponents by potentially causing them to hurt themselves in confusion. It does not inflict direct damage but can be a strategic part of a move set aimed at stalling or hindering the opponent. The confusion status effect caused by Sweet Kiss has a 1 in 3 chance each turn of the affected Pokémon hurting itself rather than executing its intended move."
move,belly-drum,"**Belly Drum** is a Normal-type move with no direct power or accuracy component because it is a non-damaging status move. When a Pokémon uses Belly Drum, it maximizes its Attack stat to the highest possible level (+6 stages) at the cost of half of its maximum HP. This dramatic boost can make physical attacks extremely powerful, but the user must be cautious due to the significant loss of HP. Belly Drum is often paired with healing moves or items such as Sitrus Berry to mitigate the health cost. This move can be a game-changer in battles, especially when used by Pokémon with high base Attack stats and decent Speed."
move,sludge-bomb,"**Sludge Bomb** is a Poison-type move with 90 power and 100% accuracy. It has a 30% chance of poisoning the target, making it a powerful offensive option for Poison-type Pokémon. Sludge Bomb is widely used in both casual and competitive play due to its combination of high base power, perfect accuracy, and the ability to inflict the poison status condition, which can whittle down an opponent's health over time. Additionally, its special attack classification makes it particularly effective when used by Pokémon with high Special Attack stats. This move is often a staple in the movesets of Poison-type Pokémon, enhancing their ability to deal significant damage while also providing a useful status effect."
move,mud-slap,"**Mud-Slap** is a Ground-type move with 20 power and 100% accuracy. It has an additional effect of lowering the target's accuracy by one stage every time it hits. Though its power is relatively low, Mud-Slap's utility in potentially causing the opponent to miss their next attacks makes it a strategic move in battles, particularly useful in the early stages of the game or when battling wild Pokémon. It can be learned by a wide variety of Pokémon and is often used to gain an edge by disrupting the opponent’s strategy."
move,octazooka,"**Octazooka** is a Water-type move with 65 power and 85% accuracy. It has a 50% chance of lowering the target's accuracy by one stage. Octazooka is often associated with the Pokémon Octillery, which learns the move naturally. Despite its moderate power, the move's effect of reducing the opponent's accuracy can be strategically advantageous, making it a useful option for disrupting opponents in battle."
move,spikes,"**Spikes** is a status move of the Ground-type category. It has no power or accuracy parameters as it doesn't deal direct damage. When used, it lays a hazard on the opponent's side of the field that damages any Pokémon that switches in, except Flying-type Pokémon or those with the Levitate ability. Up to three layers of Spikes can be set, with each layer increasing the damage taken by switching-in Pokémon: 1 layer deals 12.5% of maximum HP, 2 layers deal 16.67%, and 3 layers deal 25%. Spikes are commonly used in competitive play to apply continuous pressure on the opposing team and force switches."
move,zap-cannon,"**Zap Cannon** is an Electric-type move with 120 power and 50% accuracy. Despite its low accuracy, Zap Cannon has the unique and beneficial effect of guaranteeing paralysis if it hits the target. This move can be a game-changer in battles, especially in contexts where spreading paralysis can cripple faster opponents and provide strategic advantages. Due to its powerful effects but unreliable accuracy, Zap Cannon is often used situationally rather than as a primary Electric-type attack."
move,foresight,"**Foresight** is a Normal-type move with no power and perfect accuracy. Its primary function is to identify the target, which allows subsequent moves to hit Ghost-type Pokémon, negating their immunity to Normal- and Fighting-type moves. Additionally, Foresight resets any changes to the target's evasion stat. This move is particularly useful for Pokémon that struggle against evasive or Ghost-type opponents, providing a strategic advantage in battles by ensuring that attacks connect regardless of type immunities or stat changes."
move,destiny-bond,"**Destiny Bond** is a Ghost-type move with no power and perfect accuracy. When a Pokémon uses Destiny Bond, if it faints as a direct result of an opponent's move in the same turn, the opponent also faints. This move is particularly strategic, often used to take down stronger opponents or force a switch in competitive play. Destiny Bond's effects only last until the user’s next action, making timing crucial. It does not affect Pokémon with the ability Damp. Destiny Bond can add a layer of psychological warfare, as opponents must carefully consider their moves to avoid being taken down alongside the user."
move,perish-song,"**Perish Song** is a non-damaging Normal-type move with no power and perfect accuracy. Upon use, Perish Song causes all Pokémon on the field to faint after three turns unless they are switched out. This move is often used strategically in competitive play to force opponents to switch their Pokémon, potentially disrupting their strategy. It's notable that Perish Song affects both the user and the target, making it a high-risk, high-reward move. The move does not affect Pokémon with the Soundproof ability, which grants immunity to all sound-based moves, including Perish Song."
move,icy-wind,"**Icy Wind** is an Ice-type move with 55 power and 95% accuracy. In addition to dealing damage, it has the useful secondary effect of lowering the Speed stat of all opposing Pokémon by one stage. This makes it particularly valuable in both single and double battles for controlling the pace of the fight. Icy Wind is often favored for its utility despite its relatively low power, making it a strategic choice for teams that rely on speed control and disruption."
move,detect,"**Detect** is a Fighting-type move with no power and perfect accuracy. Its primary function is to protect the user from all effects of moves that target them during the turn it is used, including damage and status effects. Detect is similar to the move Protect, but with a different typing that allows it to benefit from certain type-specific conditions. It is commonly used to scout opponents' moves, stall for time, or to gain benefits from held items or abilities that activate when avoiding damage. The chance of success for Detect decreases if used consecutively, making it less effective if spammed."
move,bone-rush,"**Bone Rush** is a Ground-type move with a base power of 25 and an accuracy of 90%. This move hits 2-5 times per use, making its effective power range from 50 (if it hits twice) to 125 (if it hits five times). Bone Rush is the signature move of the Pokémon Cubone and Marowak, reinforcing their association with bones as weapons. Unique in its multi-hit capability among Ground-type moves, Bone Rush can potentially break substitutes and stack damage quickly, especially when used by Pokémon with the Ability Skill Link, which ensures it hits the maximum number of times."
move,lock-on,"**Lock-On** is a Normal-type move with no power or direct damage. It has 100% accuracy and ensures that the user's next move will hit the target, regardless of any evasion or accuracy modifiers. This makes Lock-On particularly useful for setting up moves with a high miss rate or for overcoming opponents who rely on evasion tactics. Notably, Lock-On is often paired with moves like Zap Cannon or Dynamic Punch, which have low accuracy but high payoff if they connect. This move is valuable in strategic situations, allowing players to bypass luck and ensure key attacks land."
move,outrage,"**Outrage** is a Dragon-type move with 120 power and 100% accuracy. When used, it causes the user to attack for 2-3 consecutive turns, during which the user is locked into using Outrage. After the attack sequence, the user becomes confused. Outrage is known for its high damage output, making it a popular choice for Dragon-type Pokémon in both casual and competitive play. However, the downside is the post-use confusion, which can render the user vulnerable. In earlier generations, Outrage had lower power and accuracy, but it was buffed in later games to make it more formidable."
move,sandstorm,"**Sandstorm** is a Rock-type status move with no power or accuracy rating as it does not directly inflict damage. When used, Sandstorm creates a weather effect that lasts for five turns. During this period, it deals 1/16 of the maximum HP as chip damage at the end of each turn to all Pokémon that are not Rock, Ground, or Steel types, who are immune to this effect. Sandstorm also boosts the Special Defense of Rock-type Pokémon by 50% while it is in effect. Additionally, certain abilities and moves perform differently during a Sandstorm, such as Sand Veil, which increases a Pokémon’s evasion, and moves like Solar Beam, which have reduced power."
move,giga-drain,"**Giga Drain** is a Grass-type move with 75 power and 100% accuracy. It enables the user to drain half the damage inflicted on the opponent and restore its own HP. Giga Drain is notable for its balance between offense and recovery, making it a popular choice for Grass-type Pokémon and other Pokémon with access to Grass-type moves. The move was originally introduced in Generation II and has seen an increase in power from its initial 60 to 75 in later generations. Giga Drain is often utilized in both competitive and casual play due to its ability to sustain the user's health while dealing significant damage."
move,endure,"**Endure** is a Normal-type move with no power or accuracy values since it does not deal damage. Its primary function is to allow the user to survive any hit that would otherwise knock it out, leaving the user with at least 1 HP. Endure is a priority move, meaning it typically goes before most other moves, depending on the user's Speed and the priority bracket of other moves used in the same turn. It's often used strategically in situations where a Pokémon needs to survive a powerful attack, potentially stalling for time or setting up a counter-attack on the following turn. It is particularly popular in competitive play for Pokémon with low health that employ strategies reliant on precise timing or activating specific abilities or held items, such as the Focus Sash."
move,charm,"**Charm** is a Fairy-type status move with no power and perfect accuracy. It sharply lowers the target's Attack stat by two stages, making it highly effective for reducing the damage output of physical attackers. Despite not dealing any direct damage, Charm can significantly shift the momentum of a battle by weakening the opponent's offensive capabilities. It's particularly useful in both casual and competitive play for stalling strategies or supporting more defensive Pokémon. Charm was formerly classified as a Normal-type move before the Fairy type was introduced in Generation VI."
move,rollout,"**Rollout** is a Rock-type move with 30 base power and 90% accuracy. This move increases in power each consecutive turn it is used, doubling its base power every turn up to a maximum of five turns. The power progression is 30, 60, 120, 240, and 480. Once initiated, the user is locked into using Rollout until it either misses, completes the five turns, or the user faints. Rollout pairs particularly well with the move Defense Curl, which doubles the power of Rollout's attacks if used beforehand. This combination can make Rollout a surprisingly potent strategy. Its mechanics make Rollout a high-risk, high-reward move, often utilized creatively in both casual and competitive play."
move,false-swipe,"**False Swipe** is a Normal-type move with 40 power and 100% accuracy. Its unique effect ensures that it will never knock out an opponent, leaving the target with at least 1 HP. This makes False Swipe invaluable for catching wild Pokémon, as it allows the player to weaken their target without the risk of making it faint. False Swipe is often used by trainers who focus on capturing Pokémon, especially when hunting for rare or elusive species. Though its power is relatively low, its specialized purpose makes it an essential move in many trainers’ arsenals."
move,swagger,"**Swagger** is a Normal-type status move with 85% accuracy. It sharply raises the target's Attack stat by two stages but also confuses the target. The confusion can cause the target to hurt itself in its confusion, potentially turning its increased Attack against it. Swagger has no power as it does not deal direct damage. This move is often used strategically to disrupt opponents, as the high confusion damage combined with boosted Attack can be quite effective. Swagger is popular in both casual and competitive play for its potential to create advantageous situations, though its lower accuracy can make it somewhat unpredictable."
move,milk-drink,"**Milk Drink** is a Normal-type move with no power or accuracy rating since it does not deal damage. Instead, it allows the user to restore up to 50% of its maximum HP. In battle, it is a useful move for sustaining the user’s health. Outside of battle, if used by a Pokémon with the ability, it can also be employed to heal other party members at the expense of the user’s HP. This move is exclusive to certain Pokémon species, such as Miltank and Skiddo. Milk Drink is commonly utilized for its strong healing capabilities and strategic value in prolonged battles."
move,spark,"**Spark** is an Electric-type move with 65 power and 100% accuracy. It has a 30% chance of paralyzing the target. Spark is a physical attack, which makes it useful for Electric-type Pokémon with high Attack stats. Despite its moderate power, the high paralysis chance adds a level of utility, making it valuable in battles for potentially crippling faster opponents. Spark's combination of reliable accuracy and additional status effect makes it a frequently chosen move for Electric-type Pokémon with a physical orientation in both casual and some competitive scenarios."
move,fury-cutter,"**Fury Cutter** is a Bug-type move with variable power and 95% accuracy. Initially, Fury Cutter starts off with a base power of 40, but this power doubles with each consecutive hit without missing, maxing out at 160 after five turns. The move's steadily increasing power makes it a potential threat if it is used repeatedly without interruption. Fury Cutter is often used to capitalize on longer battles where accuracy and consistent hitting can lead to a significant power boost, making it a strategic choice in both casual and competitive play."
move,steel-wing,"**Steel Wing** is a Steel-type move with 70 power and 90% accuracy. It has a 10% chance to increase the user's Defense stat by one stage. Introduced in Generation II, Steel Wing is a physical attack that is often used by Flying-type Pokémon to cover their weaknesses to Rock and Ice types. This move is favored for its ability to occasionally boost the user's defense, adding a layer of tactical advantage in longer battles. Steel Wing is also notable for being one of the few Steel-type moves available to many non-Steel-type Pokémon, providing versatile coverage in various battle strategies."
move,mean-look,"**Mean Look** is a Normal-type move with no power and perfect accuracy. When used, it prevents the target from escaping or switching out as long as the user remains on the field. This move is commonly employed to trap opponents, making it useful for executing strategies that involve setting up or applying continuous pressure. Despite its lack of offensive capability, Mean Look can be a critical component in battles where control over the opponent's actions is crucial."
move,attract,"**Attract** is a Normal-type move with no power and 100% accuracy. When used, it infatuates a Pokémon of the opposite gender, causing a 50% chance that the affected Pokémon will be unable to attack each turn. Attract does not work on genderless Pokémon or Pokémon of the same gender as the user. Introduced in Generation II, Attract adds a strategic layer to battles by potentially immobilizing the opponent. It is often used in conjunction with other status moves to disrupt an opponent's strategy."
move,sleep-talk,"**Sleep Talk** is a Normal-type move with no power and no accuracy requirement. When used, it randomly selects one of the user's other three moves to execute, even if the user is asleep. This move allows Pokémon to utilize their attacks while sleeping, making it a valuable asset in strategies that involve Rest or other status-inducing tactics. Sleep Talk cannot call moves that the Pokémon doesn't know or any moves that are disabled or out of PP. It is particularly useful in competitive play for stalling or surprising opponents with unexpected attacks while the user is recovering from status conditions."
move,heal-bell,"**Heal Bell** is a Normal-type status move with no power and perfect 100% accuracy. This move does not deal damage but instead serves a supportive role by curing the user’s entire party of status conditions such as poison, burn, paralysis, freeze, and sleep. Heal Bell is especially valuable in longer battles and is often used in both casual and competitive play to ensure that a team remains healthy and functional. Only a select group of Pokémon, usually those with healing or mystical traits, can learn Heal Bell, emphasizing its thematic consistency as a move that provides beneficial aid to its user’s team."
move,return,"**Return** is a Normal-type move with variable power that can reach up to 102, depending on the friendship level of the Pokémon using it. It has 100% accuracy, making it a reliable choice in battle. The move's effectiveness is directly tied to the bond between a Pokémon and its Trainer, encouraging players to maintain high friendship levels with their Pokémon for maximum damage output. Return is often favored in many standard movesets due to its potential high power and the versatility of Normal-type moves, which can affect a broad range of opponents."
move,present,"**Present** is a Normal-type move with variable power and 90% accuracy. When used, it has a 40% chance to deal 40 damage, a 30% chance to deal 80 damage, a 10% chance to deal 120 damage, and an unusual 20% chance to heal the target by 1/4 of their maximum HP. This move is unique in that it can either harm or heal the target, adding an element of unpredictability. Present is famously associated with the Pokémon Delibird, which resembles a Santa-like figure delivering gifts, fitting the move's theme of giving surprises."
move,frustration,"**Frustration** is a Normal-type move with variable power that ranges from 1 to 102. Its accuracy is 100%. The move's power is inversely related to the user's happiness or friendship level; the lower the Pokémon's friendship, the higher the move's power. Frustration is the counterpart to the move Return, which becomes stronger with higher friendship levels. This move is often strategically used in situations where a Pokémon's friendship is deliberately kept low, allowing it to hit with maximum strength. However, in modern competitive play, it is less commonly used due to the difficulty in maintaining low friendship levels."
move,safeguard,"**Safeguard** is a Normal-type status move with no power or accuracy attributes since it does not deal damage. When used, it creates a protective field around the user's team that prevents all status conditions (such as poison, paralysis, sleep, burn, and freeze) for five turns. Safeguard is particularly useful in both casual and competitive play to guard against status moves and conditions that could hinder a team's performance. It does not protect against the effects of status moves that do not inflict conditions (like Confuse Ray) and does not heal already present status effects."
move,pain-split,"**Pain Split** is a Normal-type move with no set power or accuracy percentage. Instead, it functions uniquely by averaging the current HP of the user and the target Pokémon, then setting both Pokémon's HP to this averaged amount. This move does not rely on accuracy checks like conventional damaging moves, making it bypass accuracy and evasion stats. Pain Split is particularly effective in scenarios where the user has significantly lower HP than its opponent, allowing for a substantial HP recovery for the user while reducing the opponent's HP. This move is commonly utilized in competitive play to maintain longevity, especially among Pokémon capable of tanking hits or those meant to disrupt an opponent's strategy."
move,sacred-fire,"**Sacred Fire** is a Fire-type move with 100 power and 95% accuracy. It has a notable 50% chance of burning the target, making it a powerful offensive and strategic option. Sacred Fire is the signature move of Ho-Oh, showcasing its mythical prowess. The burning effect can significantly cripple physical attackers by halving their attack power. This move is particularly revered in competitive play for its dual ability to deal significant damage and potentially inflict a status condition."
move,magnitude,"**Magnitude** is a Ground-type move with variable power that ranges between 10 and 150, depending on a randomly generated magnitude level from 1 to 10. It has 100% accuracy, meaning it never misses under normal conditions. Each magnitude level has different probabilities of occurring, with higher magnitudes being rarer. Magnitude is particularly intriguing because its power can vary wildly, making it a gamble in critical situations. It also affects all adjacent Pokémon in battle, which can be a double-edged sword in both double battles and horde encounters. Due to its variability, it is often favored in casual play for its potential high reward, despite the inherent risk."
move,dynamic-punch,"**Dynamic Punch** is a Fighting-type move with 100 power and 50% accuracy. Despite its low accuracy, it has the special effect of guaranteeing confusion on the target if it hits. This move is often used strategically to disrupt opponents, as the confusion status can cause them to hurt themselves in subsequent turns. Dynamic Punch is typically seen in competitive play with Pokémon that have the ability No Guard, which makes the move always hit, eliminating the drawback of its low accuracy."
move,megahorn,"**Megahorn** is a Bug-type move with 120 power and 85% accuracy. It is a physical attack and is one of the most powerful Bug-type moves available. Introduced in Generation II, Megahorn is often used by high-attack Pokémon such as Heracross. Despite its lower accuracy, the high damage output makes it a valuable asset in battles, especially for taking down opponents weak to Bug-type moves, such as Psychic, Dark, and Grass types. Megahorn does not have any added effects beyond its damage potential but is notable for its strength among Bug-type moves."
move,dragon-breath,"**Dragon Breath** is a Dragon-type move with 60 power and 100% accuracy. It has a 30% chance of paralyzing the target, making it a useful move for potentially debilitating opponents. Despite its relatively modest power compared to other Dragon-type moves, its high chance of causing paralysis can make it a strategic choice in battles. Dragon Breath is frequently used by Pokémon with strong Special Attack stats and can be particularly effective against other Dragon-type Pokémon due to its type advantage."
move,baton-pass,"**Baton Pass** is a Normal-type move with no power or accuracy rating because it does not inflict damage. Instead, Baton Pass allows the user to switch out of battle and transfer all its current stat changes, such as increases or decreases in Attack, Defense, Speed, etc., to the Pokémon that is switched in. This strategic move is highly valued in competitive play for teams that focus on setting up and sweeping, allowing one Pokémon to benefit from the stat boosts gained by another. However, players must be cautious as it also passes on any negative status effects the user might have."
move,encore,"**Encore** is a Normal-type status move with no power and 100% accuracy. When used, Encore forces the target to repeat its last used move for 3 turns. This can be strategically beneficial, especially if the opponent is locked into a non-damaging move or a move that is ineffective against the user. Encore has been a staple in competitive play for its ability to disrupt the opponent's strategy and create opportunities for the user to set up or switch to a more advantageous position."
move,pursuit,"**Pursuit** is a Dark-type move with 40 power and 100% accuracy. It has a unique effect where its power doubles to 80 if the target is switching out of battle. Pursuit is particularly useful for trapping and finishing off weakened opponents before they can escape. This mechanic makes it a valuable tool in competitive play, especially against Pokémon that rely on switching to evade attacks or status conditions."
move,rapid-spin,"**Rapid Spin** is a Normal-type move with 50 power and 100% accuracy. In addition to dealing damage, Rapid Spin removes certain effects on the user’s side of the field, such as binding moves (like Wrap and Fire Spin), Leech Seed, Spikes, Stealth Rock, and Toxic Spikes. Furthermore, starting from Generation VIII, Rapid Spin also increases the user’s Speed stat by one stage after use. Despite its relatively low power, Rapid Spin is highly valued in competitive play for its utility in clearing entry hazards and providing momentum with the Speed boost."
move,sweet-scent,"**Sweet Scent** is a Normal-type move with no power and perfect 100% accuracy. It does not deal direct damage but lowers the evasion of all adjacent opponents by two stages, making it easier for subsequent moves to hit them. Sweet Scent is often used in the wild to attract Pokémon, and it allows trainers to encounter Pokémon more easily by overriding moves like Fly and Dig when used in battle."
move,iron-tail,"**Iron Tail** is a Steel-type move with 100 power and 75% accuracy. It has a 30% chance of lowering the target's Defense by one stage. Iron Tail is a physical attack, meaning it relies on the user's Attack stat and the target's Defense stat. While its relatively low accuracy can be a drawback, its high power and the potential defensive debuff make it a valuable move for certain Pokémon, particularly those with strong physical stats and access to Steel-type moves. Iron Tail is notably associated with Pokémon like Pikachu and Steelix and can be used strategically to weaken the opponent's defenses for subsequent attacks."
move,metal-claw,"**Metal Claw** is a Steel-type move with 50 power and 95% accuracy. It has a 10% chance to increase the user's Attack stat by one stage when it hits the target. Metal Claw is often one of the earlier Steel-type moves that Pokémon learn, making it useful in the early to mid stages of battles. Despite its relatively low power, the potential to boost the user's Attack can make it a valuable asset in prolonged battles. First introduced in Generation II, it has since been a staple move for many Steel-type Pokémon, offering both offensive capability and the chance to enhance physical attacks further."
move,vital-throw,"**Vital Throw** is a Fighting-type move with 70 power and guaranteed accuracy, meaning it never misses its target. One of its unique characteristics is that it always makes the user move last in the turn, regardless of the user's Speed stat. This move ensures that it hits its mark every time, making it useful against evasive opponents. Vital Throw is especially notable for its reliability in situations where accuracy is crucial, despite its lower priority."
move,morning-sun,"**Morning Sun** is a Normal-type move with no power and perfect accuracy. Its primary function is to restore the user's HP, with the amount healed dependent on the weather conditions. Under normal weather, Morning Sun heals 50% of the user's maximum HP. In sunny weather, the healing increases to 66.7%, while in rain, hail, or sandstorm, the healing amount drops to 25%. Morning Sun is often used by Pokémon with the Ability Drought or in teams that utilize Sunny Day to maximize its healing potential. This move is especially popular in competitive play for stalling strategies and sustaining wall or tank Pokémon."
move,synthesis,"**Synthesis** is a Grass-type move with no power or accuracy value since it is a status move. It restores the user's HP by a variable amount depending on the weather conditions. Under normal weather, Synthesis heals 50% of the user's maximum HP. During sunny weather, it restores 66.7% of the user's maximum HP, and during other weather conditions (such as rain, hail, or sandstorm), it restores only 25% of the user's maximum HP. Synthesis is widely used by both defensive and supportive Pokémon due to its reliable healing capability."
move,moonlight,"**Moonlight** is a Fairy-type move that does not have a defined power or accuracy. Instead, it is a status move that heals the user. The amount of HP restored varies depending on the weather conditions: under normal conditions, Moonlight restores 50% of the user's maximum HP; during Sunny Day, it restores 2/3 (approximately 66.7%) of maximum HP; and during other weather conditions like Rain, Sandstorm, or Hail, it restores only 25% of maximum HP. Moonlight is particularly useful for Pokémon with good durability and is often chosen in competitive play for its reliable healing properties."
