resource,name,summary
pokemon,slaking,"**Slaking** is a Normal-type Pokémon known for its incredible physical strength and notoriously lazy behavior. Slaking is the final form in its evolutionary line, evolving from Vigoroth at level 36, which evolves from Slakoth starting at level 18.

**Type:** Normal

**Abilities:**
- **Truant:** Slaking’s singular ability. This ability limits Slaking’s actions in battle because it can only move every other turn. While this might seem detrimental, it balances out with the Pokémon's high stats.

**Interesting Facts:**
- Slaking is often compared to a gorilla due to its massive build and sloth-like laziness. Despite its lethargic nature, it is one of the strongest physically. It has exceptionally high Attack and HP stats, making it a potential powerhouse in battles when used strategically.
- Due to its Truant ability, trainers must plan carefully when using Slaking in competitive play. Some strategies involve using moves like “Protect” or employing"
pokemon,nincada,"**Nincada** is a Bug/Ground-type Pokémon, introduced in Generation III of the Pokémon series. Known for its unique evolutionary path, Nincada is based on a cicada nymph, reflecting its intriguing life cycle.

### Type:
- **Bug/Ground**

### Abilities:
1. **Compound Eyes:** This ability increases Nincada's accuracy by 30%, making its moves more reliable in battle.
2. **Hidden Ability (Run Away):** This ability allows Nincada to escape from wild battles easily, ensuring that it can flee from encounters without fail.

### Evolution:
- Nincada evolves into **Ninjask** starting at level 20. 
- When evolving, if there is an empty slot in the player's party and the player has at least one Poké Ball, Nincada will also leave behind a Shedinja, a unique Ghost/Bug-type Pokémon that retains its unusual characteristics and abilities.

### Interesting Facts:
- **Physiology and"
pokemon,ninjask,"**Ninjask** is a Bug/Flying-type Pokémon introduced in Generation III of the Pokémon series. It evolves from Nincada when leveling up, provided Nincada is at level 20 or higher and there is an empty slot in the player's party, whereupon Nincada also leaves behind a Shedinja if this condition is met.

**Type:** Bug/Flying

**Abilities:** 
- **Speed Boost:** This is Ninjask's most notable ability, which increases its Speed stat by one stage at the end of every turn. This makes Ninjask one of the fastest Pokémon in battle.
- **Hidden Ability (Infiltrator):** This ability allows Ninjask to bypass the effects of enemy barriers such as Reflect, Light Screen, and Safeguard, allowing its moves to hit more effectively.

**Interesting Facts:**
- **Speed:** Ninjask is renowned for its incredible Speed stat; it is one of the fastest Pokémon in the entire series."
pokemon,shedinja,"**Shedinja** is a unique and mysterious Pokémon, often intriguing trainers with its distinct appearance and unusual characteristics. This Pokémon is particularly notable for how it is acquired and its singular abilities.

**Type:** Bug/Ghost

**Abilities:**
- **Wonder Guard:** Shedinja's exclusive ability, which prevents it from taking damage from any moves that are not super effective. Essentially, Shedinja can only be harmed by Fire, Rock, Ghost, Dark, and Flying-type moves, as well as by status conditions and entry hazards (e.g., burn, poisoning, Stealth Rock).

**Interesting Facts:**
1. **Unique Evolution Method:**
   - Shedinja is obtained uniquely when a Nincada evolves into Ninjask while the player has an empty slot in their party and an extra Poké Ball in their bag. This process effectively means that one Pokémon, Nincada, produces two evolutions simultaneously—Ninjask and Shedinja.

2. **Distinct Appearances"
pokemon,whismur,"**Whismur** is a Normal-type Pokémon introduced in Generation III. It is known for its timid and easily frightened nature, which contrasts sharply with its loud and powerful vocal capabilities.

**Type:** Normal

**Abilities:**
- **Soundproof:** This ability makes Whismur immune to all sound-based moves. It cannot be affected by moves like Uproar, Hyper Voice, or Roar.
- **Hidden Ability (Rattled):** This ability increases Whismur's Speed stat by one stage if hit by a Bug, Ghost, or Dark-type move. 

**Interesting Facts:**
- **Appearance:** Whismur is a small, pink Pokémon with a rounded body. It has long, rabbit-like ears that end in yellow tips, and it possesses yellow, oval-shaped markings on its ears and feet. Its eyes are tiny, and it has a wide mouth that it uses to emit powerful cries.
- **Behavior:** Typically timid and quiet, Whismur tends"
pokemon,loudred,"**Loudred** is a Normal-type Pokémon known for its distinctive sound-based abilities and its evolution from a smaller, quieter form. It is the evolved form of Whismur and can further evolve into Exploud. Loudred's design resembles a loudspeaker, and its defining feature is its ability to produce incredibly loud and powerful sounds.

**Type:** Normal

**Abilities:**
- **Soundproof:** This ability makes Loudred immune to all sound-based moves, such as Hyper Voice, Uproar, and Bug Buzz. This effectively shuts down many strategies that rely on these moves.
- **Hidden Ability (Scrappy):** This ability allows Loudred to hit Ghost-type Pokémon with Normal and Fighting-type moves, which are typically ineffective against Ghost types.

**Interesting Facts:**
- **Evolution Line:** Loudred evolves from Whismur starting at level 20 and further evolves into Exploud starting at level 40.
- **Design and Concept:** Loudred is based on a bo"
pokemon,exploud,"**Exploud** is a Normal-type Pokémon known for its powerful vocal cords and roaring capabilities that can produce a range of sounds from gentle whispers to devastating sonic booms. It is the final form in its evolutionary line, evolving from Loudred at level 40, which in turn evolves from Whismur at level 20.

**Type:** Normal

**Abilities:**
- **Soundproof:** Exploud's Soundproof ability makes it immune to all sound-based moves, such as Hyper Voice, Screech, and Perish Song, making it an effective counter against strategies relying on these types of moves.
- **Scrappy (Hidden Ability):** This hidden ability allows Exploud to hit Ghost-type Pokémon with Normal- and Fighting-type moves, which is normally not possible due to type immunities. This makes Exploud particularly versatile in battle.

**Interesting Facts:**
- **Sound Mastery:** Exploud can generate a wide array of sounds, from quiet murmurs to deafening ro"
pokemon,makuhita,"**Makuhita** is a Fighting-type Pokémon known for its persistence and tenacity in battle. It is characterized by its stout, yellow body with deep blue hand-wrap-like markings on its limbs and a knot tied on the top of its head.

**Type:** Fighting

**Abilities:**
- **Thick Fat:** This ability reduces damage taken from Fire-type and Ice-type moves by 50%, providing Makuhita with added resilience.
- **Guts:** When afflicted with a status condition (such as poisoned, burned, or paralyzed), this ability increases Makuhita's Attack stat by 50%, making it significantly more powerful.
- **Hidden Ability (Sheer Force):** Replaces the additional effects of moves with sheer power, providing a 30% increase in damage for moves that have secondary effects, but negating those effects.

**Interesting Facts:**
- **Evolution:** Makuhita evolves into Hariyama starting at level 24. Hariyama retains"
pokemon,hariyama,"**Hariyama** is a Fighting-type Pokémon known for its sumo wrestler-like appearance and its substantial presence both in battle and lore. It evolves from Makuhita starting at level 24.

**Type:** Fighting

**Abilities:**
- **Thick Fat:** This ability reduces the damage Hariyama takes from Fire-type and Ice-type moves by half.
- **Guts:** When afflicted with a status condition (such as paralysis, poison, or burn), Hariyama's Attack stat increases by 50%.
- **Hidden Ability (Sheer Force):** This ability boosts the power of Hariyama's moves that have additional effects by 30%, but these moves lose their secondary effects.

**Interesting Facts:**
- **Appearance and Design:** Hariyama is designed to look like a traditional sumo wrestler. It has a massive, muscular build, with exaggerated hands and feet that resemble those of sumo wrestlers, allowing it to deliver powerful physical attacks.
- **"
pokemon,azurill,"**Azurill** is a Normal/Fairy-type Pokémon introduced in Generation III. It is known for its distinctive round blue body and its large, buoyant tail, which Azurill often uses as a flotation device and a bouncy ball.

**Type:** Normal/Fairy (Note: Azurill was originally a Normal-type Pokémon until Fairy-type was introduced in Generation VI.)

**Abilities:**
1. **Thick Fat:** This ability halves the damage taken from Ice-type and Fire-type moves, making Azurill more resilient against these attacks.
2. **Huge Power:** This ability doubles Azurill's Attack stat, significantly boosting its physical move damage.
3. **Hidden Ability (Sap Sipper):** This ability boosts Azurill's Attack stat when hit by a Grass-type move, also making it immune to those moves.

**Evolution:**
- Azurill evolves into Marill when leveled up with high friendship.
- Marill further evolves into Azumarill starting"
pokemon,nosepass,"**Nosepass** is a Rock-type Pokémon known for its distinctive large red nose and its highly magnetic properties. Nosepass has a somewhat humanoid appearance, characterized by a large triangular nose, stony blue body, and small eyes.

**Type:**
- Rock

**Abilities:**
- **Sturdy:** This ability prevents Nosepass from being knocked out in one hit by an attack that would otherwise knock it out when its HP is full.
- **Magnet Pull:** This ability traps Steel-type Pokémon, preventing them from escaping from the battle, which can be strategically advantageous.
- **Hidden Ability (Sand Force):** This ability boosts the power of Nosepass's Rock, Ground, and Steel-type moves by 30% during a sandstorm.

**Interesting Facts:**
- Nosepass is inspired by the rock carvings of the Moai statues found on Easter Island, notable for their large, prominent noses.
- The magnetic properties of Nosepass play a significant role in its behavior"
pokemon,skitty,"**Skitty** is a Normal-type Pokémon known for its adorable appearance and playful nature. It resembles a small, pink kitten with a unique tail that has a flower-like organ at the tip.

**Type:**
- Normal

**Abilities:**
- **Cute Charm:** This ability causes the opponent to become infatuated if it makes contact with Skitty, providing a chance that the opponent may be unable to attack due to love.
- **Normalize (Hidden Ability):** This ability changes all of Skitty’s moves to Normal-type moves, boosting their power.

**Evolution:**
- Skitty evolves into Delcatty when exposed to a Moon Stone.

**Interesting Facts:**
- Skitty has a playful and affectionate nature, often seen chasing its own tail, which it can do for hours without getting dizzy.
- Its tail is capable of using the move ""Tail Whip,"" which is both entertaining and strategically useful in battles to lower the opponent's Defense.
- Skitty's design"
pokemon,delcatty,"**Delcatty** is a Normal-type Pokémon known for its elegant and graceful appearance. It is the evolved form of Skitty and is recognized by its attractive fur and sophisticated demeanor. Delcatty is depicted with a mauve and cream-colored pelt and a distinctive collar-like structure around its neck that resembles a petal or a ruffle.

**Type:** Normal

**Abilities:**
- **Cute Charm:** This ability gives Delcatty a chance to infatuate opponents of the opposite gender who make contact, potentially causing them to become immobilized by love.
- **Normalize:** This unique ability changes all of Delcatty’s moves to Normal-type moves, which ensure they receive a Same Type Attack Bonus (STAB) but also lose type effectiveness against other types.
- **Hidden Ability (Wonder Skin):** This ability makes moves that attempt to inflict status conditions have their accuracy lowered to 50%, effectively making it harder to affect Delcatty with such moves.

**Interesting"
pokemon,sableye,"**Sableye** is a Dark/Ghost-type Pokémon introduced in Generation III of the Pokémon series. It is known for its sinister appearance and distinctive mischievous nature, often depicted as a trickster lurking in the shadows.

**Type:** Dark/Ghost

**Abilities:**
- **Keen Eye:** This ability prevents Sableye's accuracy from being lowered by opponents. 
- **Stall:** Unique to Sableye, this ability causes it to move last in its priority bracket, regardless of its Speed stat.
- **Hidden Ability (Prankster):** This ability grants Sableye priority on status moves, allowing it to use moves like Will-O-Wisp or Taunt before most other Pokémon can act.

**Interesting Facts:**
- Sableye has a distinctive appearance with a small, imp-like body, sharp claws, and large gem-like eyes which are believed to be the result of it consuming gemstone crystals found within the caves it inhabits.
- Its gem"
pokemon,mawile,"**Mawile** is a Steel/Fairy-type Pokémon known for its deceptive appearance and distinctive dual-jawed structure. Mawile is sometimes referred to as the Deceiver Pokémon, a nod to its ability to appear harmless and cute while hiding a deadly set of jaws behind its head.

**Type:** Steel/Fairy

**Abilities:**
- **Hyper Cutter:** This ability prevents Mawile’s Attack stat from being lowered by opposing Pokémon.
- **Intimidate:** This ability lowers the Attack stat of all opposing Pokémon upon entering the battle.
- **Hidden Ability (Sheer Force):** This ability enhances the power of moves that have additional effects, but removes those additional effects.

**Interesting Facts:**
- Mawile was originally introduced as a pure Steel-type in Generation III, specifically in the games Pokémon Ruby and Sapphire. It gained the Fairy-type in Generation VI with the introduction of Pokémon X and Y, reflecting the expansion of its lore and abilities.
- Mawile is known for its huge"
pokemon,aron,"**Aron** is a dual-type Steel/Rock Pokémon known for its sturdy, armor-like body. Aron has a blue-gray body covered with heavy, durable steel plates, giving it the appearance of a miniature, armored dinosaur. It is the first evolution stage in its evolutionary line.

**Type:** Steel/Rock

**Abilities:**
- **Sturdy:** This ability prevents Aron from being knocked out by a single-hit move, allowing it to survive with 1 HP if it had full health before the hit.
- **Rock Head:** This ability negates recoil damage from moves that cause recoil, such as Take Down or Head Smash.
- **Hidden Ability (Heavy Metal):** This ability doubles Aron's weight, which can affect the power of certain moves, like Heavy Slam, and can also impact the interaction with moves and abilities that consider the user's weight.

**Interesting Facts:**
- Aron is known to feed on iron ore, which it digests and uses to repair its metallic body"
pokemon,lairon,"**Lairon** is a dual-type Steel/Rock Pokémon known for its tough armor and defensive capabilities. It is the evolved form of Aron, and it evolves into Aggron starting at level 42. Lairon is often depicted as a robust and determined creature, characteristic of its hardy typing and appearance.

**Types:**
- Steel
- Rock

**Abilities:**
- **Sturdy:** This ability prevents Lairon from being knocked out in one hit, provided it is at full health. Additionally, it prevents Lairon from fainting from moves that would normally cause an instant knockout (such as Fissure or Sheer Cold).
- **Rock Head:** This ability negates recoil damage from moves that usually cause it, allowing Lairon to use powerful attacks like Double-Edge without suffering from the usual drawback.
- **Hidden Ability (Heavy Metal):** This ability doubles Lairon’s weight, boosting the damage of moves like Heavy Slam but making it"
pokemon,aggron,"**Aggron** is a Steel/Rock-type Pokémon that is known for its high defensive stats and formidable appearance. It is the final evolution in its line, evolving from Lairon starting at level 42, which in turn evolves from Aron starting at level 32.

**Type:** Steel/Rock

**Abilities:**
- **Sturdy:** This ability prevents Aggron from being knocked out in one hit if it has full HP, ensuring that it always survives with at least 1 HP from any move that would normally cause it to faint.
- **Rock Head:** This ability prevents Aggron from taking recoil damage from moves that normally inflict it, such as Double-Edge.
- **Hidden Ability (Heavy Metal):** This ability doubles Aggron’s weight, which can be advantageous when using moves like Heavy Slam, which deal more damage based on the user's weight relative to the target's.

**Interesting Facts:**
- **Defensive Powerhouse:** Aggr"
pokemon,meditite,"**Meditite** is a dual-type Pokémon, classified as both Fighting and Psychic. This combination of types gives Meditite a unique edge in battles, blending physical prowess with mental strength. Meditite evolves into Medicham starting at level 37.

**Type:** Fighting/Psychic

**Abilities:** 
1. **Pure Power:** This signature ability doubles Meditite’s physical Attack stat, significantly boosting its effectiveness in combat.
2. **Hidden Ability (Telepathy):** This ability allows Meditite to avoid taking damage from its allies’ moves during battles, particularly useful in double battles.

**Interesting Facts:**
- Meditite is known for its meditative practices. It spends hours every day deep in meditation, striving to perfect both its mental and physical abilities.
- Its diet consists only of fruits and springs, which it consumes in moderation to maintain balance and enhance its meditative state.
- Meditite's design resembles a small, human-like figure with blue head"
pokemon,medicham,"**Medicham** is a dual-type Pokémon, combining Fighting and Psychic attributes. Known for its yogi-like appearance and serene demeanor, Medicham is often depicted in a meditative stance, reflecting its abilities and capabilities in battle. It evolves from Meditite starting at level 37 and can further reach its elevated form, Mega Medicham, when exposed to Medichamite.

**Type:** Fighting/Psychic

**Abilities:**
- **Pure Power:** This ability doubles Medicham's Attack stat, making it a formidable opponent despite its average base Attack.
- **Hidden Ability (Telepathy):** This ability prevents Medicham from taking damage from its allies' moves in double and triple battles, making it a strategic choice in collaborative fights.

**Interesting Facts:**
- **Design and Inspiration:** Medicham’s design draws heavily from yogic traditions and traditional Indian aesthetics. Its color palette includes a red and white body, often adorned with yellow markings that resemble"
pokemon,electrike,"**Electrike** is an Electric-type Pokémon introduced in Generation III. Known for its swift movements and ability to generate electrical energy, Electrike resembles a small, green, canine-like creature. Its streamlined body and yellow lightning-bolt markings emphasize its association with speed and electricity.

### Type:
- **Electric**

### Abilities:
- **Static:** This ability gives Electrike a chance to paralyze opponents that make contact with it using a move.
- **Lightning Rod:** This ability allows Electrike to draw in all Electric-type moves to up its Special Attack, making it a useful ability in double battles where it can protect its partner from Electric-type attacks.
- **Hidden Ability (Minus):** When in a battle alongside a Pokémon with the Plus Ability, Electrike’s Special Attack is increased by 50%.

### Evolution:
- Electrike evolves into Manectric starting at level 26.

### Base Stats:
- **HP:** 40
- **Attack:** 45
- **"
pokemon,manectric,"**Manectric** is a dual Electric-type Pokémon introduced in Generation III of the Pokémon franchise. It is known for its sleek, canine-like appearance and its affinity for creating and discharging electricity to attack its foes and protect itself.

**Type:** Electric

**Abilities:**
- **Static:** This ability gives Manectric a chance to paralyze opponents that make contact with it using a move.
- **Lightning Rod (Hidden Ability):** This ability allows Manectric to draw in all Electric-type moves, which boosts its Special Attack stat instead of taking any damage.
- **Minus (Mega Manectric's Ability):** When Manectric Mega Evolves, it gains the ability ""Intimidate,"" which lowers the Attack stat of all adjacent opponents as it enters the battle.

**Interesting Facts:**
- Manectric evolves from Electrike starting at level 26. In Pokémon Omega Ruby and Alpha Sapphire, it can further evolve into Mega Manectric using the Manect"
pokemon,plusle,"**Plusle** is an Electric-type Pokémon known for its cheerful demeanor and unique design, which makes it resemble a positive electric charge. It first appeared in the third generation of Pokémon games (Pokémon Ruby and Sapphire).

**Type:** Electric

**Abilities:**
- **Plus:** This ability boosts the Special Attack of Plusle if an ally with the Minus ability is also on the battlefield.
- **Hidden Ability (Lightning Rod):** This ability allows Plusle to draw in all Electric-type moves to up its Special Attack. It also provides complete immunity to Electric-type moves.

**Interesting Facts:**
- **Design and Characteristics:** Plusle is easily recognizable by its predominantly yellow fur with red cheeks, red ear tips, and a red ""+"" sign on its tail. These features emphasize its role as a symbol of positivity and synergy with its counterpart, Minun, which has a similar design but with blue accents and a ""-"" sign.
- **Concept and Inspiration:** Plusle, along with Minun"
pokemon,minun,"**Minun** is an Electric-type Pokémon that is closely associated with its counterpart, Plusle. Both are known for their roles as cheerleaders in Pokémon contests and battles, boosting the morale and performance of their partners. Minun's design is characterized by blue markings, including blue-tipped ears that resemble minus signs, and blue spots on its cheeks, where it stores its electrical energy.

**Type:** Electric

**Abilities:**
- **Minus:** When paired with a Pokémon that has the Plus ability in battle, Minun's Special Attack stat receives a significant boost, making the duo a formidable team.
- **Hidden Ability (Volt Absorb):** Instead of taking damage from Electric-type moves, Minun will recover HP when hit by one, giving it an advantage against other Electric-type Pokémon.

**Interesting Facts:**
- **Team Spirit:** Minun is known as the ""Cheering Pokémon"" because it excels at providing support and encouragement to its teammates. In battles, Minun often"
pokemon,volbeat,"**Volbeat** is a Bug-type Pokémon known for its distinctive appearance and unique abilities that are closely tied to its status as a Firefly Pokémon. With its glowing tail and cheerful demeanor, Volbeat has become a memorable part of the Pokémon universe.

**Type:** Bug

**Abilities:**
- **Illuminate:** This ability increases the likelihood of encountering wild Pokémon while Volbeat is in the party, making it useful for trainers looking to find specific Pokémon.
- **Swarm:** When Volbeat's HP falls below one-third of its maximum, its Bug-type moves become 50% stronger.
- **Hidden Ability (Prankster):** This ability gives priority to Volbeat's status moves, allowing it to use such moves before most other moves regardless of Speed.

**Interesting Facts:**
- **Appearance:** Volbeat displays bioluminescence through its tail, which can flash in a variety of patterns. This feature makes it quite fascinating and is inspired by real-life fireflies.
-"
pokemon,illumise,"**Illumise** is a Bug-type Pokémon known for its role in creating light patterns in the night sky, akin to a choreographer leading a group of Volbeat in forming beautiful luminescent displays. It is often associated with its companion, Volbeat, with the two together being recognized for their combined capability to produce intricate and dazzling light shows.

**Type:** Bug

**Abilities:**
- **Oblivious:** This ability prevents Illumise from being infatuated or affected by the move Taunt.
- **Tinted Lens:** This ability allows Illumise to deal double damage with ""not very effective"" moves.
- **Damp (Hidden Ability):** This ability prevents the use of explosive moves such as Self-Destruct and Explosion by any Pokémon on the battlefield.

**Interesting Facts:**
- Illumise is known for its nocturnal activity, often taking charge of Volbeat to create elaborate light formations. This behavior is reminiscent of fireflies and is one of the ways Ill"
pokemon,roselia,"**Roselia** is a Grass/Poison-type Pokémon known for its elegant and floral appearance. It evolves from Budew when leveled up with high friendship during the daytime and can further evolve into Roserade when exposed to a Shiny Stone.

**Type:** Grass/Poison

**Appearance:**
Roselia is characterized by its dainty green body and its two vivid flower “hands,” one red and one blue, which are used to release harmful toxins and soothing aromas. It has a leaf-like extension on its head, and its small stature gives it a delicate, yet resilient, look.

**Abilities:**
- **Natural Cure:** This ability allows Roselia to heal any status condition upon being withdrawn from battle.
- **Poison Point:** This ability gives Roselia a chance to poison opponents that make contact with it using a move.
- **Hidden Ability (Leaf Guard):** This ability prevents Roselia from being affected by status conditions during sunny weather.

**Interesting Facts:**
"
pokemon,gulpin,"**Gulpin** is known as the Stomach Pokémon and demonstrates unique characteristics befitting its unusual theme. It's a small, green, blob-like Pokémon with a notable ability tied to its voracious appetite and stomach capacity.

### Type:
- **Poison**

### Abilities:
- **Liquid Ooze:** This ability causes damage to opponents using moves that would normally drain HP from Gulpin, such as Giga Drain or Leech Life. Instead of healing, the opponent is hurt by the amount it would have healed.
- **Sticky Hold:** This ability prevents Gulpin from having its held item removed or stolen, protecting it from moves like Knock Off or Thief.
- **Hidden Ability (Gluttony):** With this ability, Gulpin can consume held Berries earlier than usual, typically when its HP drops below 50%.

### Interesting Facts:
- **Diet and Stomach"
pokemon,swalot,"**Swalot** is a Poison-type Pokémon, known for its gelatinous, amorphous body and gluttonous nature. It is easily identified by its purple color, bulbous shape, and its ability to engulf and digest practically anything it can fit into its cavernous mouth.

**Type:** Poison

**Abilities:**
- **Liquid Ooze:** This ability causes damage to opponents who try to regain HP by draining it from Swalot (such as through moves like Absorb or Giga Drain), turning the absorbed liquids into harmful ooze.
- **Sticky Hold:** This ability prevents Swalot from losing its held item due to moves like Knock Off or Thief.
- **Hidden Ability (Gluttony):** This allows Swalot to consume a held berry earlier than usual when its HP drops below 50%, rather than the typical 25%.

**Interesting Facts:**
- **Evolves From Gulpin:** Swalot evolves from Gulpin starting at level "
pokemon,carvanha,"**Carvanha** is a dual-type Pokémon, classified as both Water-type and Dark-type. Known for its aggressive nature and sharp fangs, Carvanha has a reputation for being a fierce and formidable opponent in the Pokémon world.

**Type:** Water/Dark

**Abilities:**
- **Rough Skin:** This ability causes damage to opponents that make direct contact with Carvanha, reflecting its aggressive and dangerous nature.
- **Hidden Ability (Speed Boost):** This ability increases Carvanha’s Speed stat at the end of each turn, making it progressively faster throughout the battle.

**Interesting Facts:**
- Carvanha is known for its voracious appetite and predatory behavior. It often travels in schools, which allows it to effectively overwhelm and take down much larger prey.
- The sharp fangs and powerful jaws of Carvanha are its signature features. These anatomical traits make it a formidable hunter in aquatic environments.
- Carvanha evolves into Sharpedo starting at"
pokemon,sharpedo,"**Sharpedo** is known for its fierce and predatory nature, taking on the appearance of a shark with characteristics that accentuate its aggressive demeanor. This Pokémon, often referred to as the ""Brutal Pokémon,"" is notorious both in the Pokémon games and in various forms of Pokémon media.

**Type:** Water/Dark

**Abilities:**
- **Rough Skin:** This ability damages attackers for a portion of the damage inflicted by moves that make direct contact with Sharpedo.
- **Hidden Ability (Speed Boost):** With this ability, Sharpedo's Speed stat increases by one stage at the end of each turn, making it progressively faster as the battle continues.

**Interesting Facts:**
- **Design:** Sharpedo has a design resembling a shark with a torpedo-like shape, hinting at its name origins (""shark"" + ""torpedo""). It has a jagged dorsal fin and intense red eyes, adding to its menacing appearance.
- **Mega Evolution:** Sharpedo"
pokemon,wailmer,"**Wailmer** is a Water-type Pokémon, noteworthy for its jovial appearance and impressive size. Resembling a rotund, blue whale, Wailmer is recognized for its cheerful expression and its ability to store large amounts of water. It first appeared in the third generation of Pokémon games.

**Type:** Water

**Abilities:**
- **Water Veil:** This ability prevents Wailmer from being afflicted with the Burn status, effectively mitigating one form of damage over time.
- **Oblivious:** This ability renders Wailmer immune to infatuation and the move Taunt, allowing it to remain focused in battle.
- **Hidden Ability (Pressure):** This ability increases the PP usage of the opponent's moves by one additional PP for each move they use, which can deplete their moves faster in prolonged battles.

**Interesting Facts:**
- Wailmer evolves into Wailord when it reaches level 40. Wailord is significantly larger and has one"
pokemon,wailord,"**Wailord** is a Water-type Pokémon, notable for its immense size and status as the largest known Pokémon in the franchise. It is based on a whale and exhibits characteristics such as a streamlined body and a massive mouth used for engulfing prey.

**Type:** Water

**Abilities:** 
- **Water Veil:** Prevents Wailord from being afflicted with the Burn status condition.
- **Oblivious:** Makes Wailord immune to being infatuated and protects it from the move Taunt. 
- **Hidden Ability (Pressure):** Causes the opposing Pokémon to use double the usual amount of PP (Power Points) when using moves against Wailord.

**Interesting Facts:**
- **Size and Weight:** Wailord is the largest known Pokémon, measuring 47 feet and 7 inches (14.5 meters) in length and weighing approximately 877.4 pounds (398 kilograms). Despite its massive size, it is surprisingly buoyant and can float easily"
pokemon,numel,"**Numel** is a Fire/Ground-type Pokémon introduced in Generation III of the Pokémon series. It is known for its role as the pre-evolution of Camerupt, adopting the appearance of a small, camel-like creature with a distinctive hump on its back.

**Type:** Fire/Ground

**Abilities:**
- **Oblivious:** This ability prevents Numel from being infatuated or affected by the move Taunt.
- **Simple:** This ability doubles the effects of stat stage changes, making moves that alter stats significantly more potent on Numel.
- **Hidden Ability (Own Tempo):** This ability prevents Numel from becoming confused.

**Interesting Facts:**
- **Appearance:** Numel resembles a yellow, turquoise-spotted camel with a characteristic hump. Its tiny legs and droopy expression contribute to its endearing appearance.
- **Behavior and Habitat:** Numel is typically found in hot, volcanic areas, often near mountains. It has a rather laid-back nature, largely"
pokemon,camerupt,"**Camerupt** is a dual-type Fire/Ground Pokémon known for its volcanic properties and camel-like appearance. It resembles a large, red camel with two volcano-like humps on its back, which emit smoke and sometimes erupt with molten lava.

**Type:** Fire/Ground

**Abilities:**
- **Magma Armor:** Prevents Camerupt from being frozen.
- **Solid Rock:** Reduces the damage taken from super-effective attacks.
- **Hidden Ability (Anger Point):** Maximizes Camerupt's Attack stat when it takes a critical hit.

**Interesting Facts:**
- Camerupt evolves from Numel starting at level 33.
- The humps on Camerupt's back are said to house magma that can reach temperatures of over 18,000 degrees Fahrenheit. This makes Camerupt extremely volatile and dangerous when enraged.
- Camerupt is known for its powerful moves that reflect its fiery and ground traits, such as Earthquake, Eruption, and Lava Plume"
pokemon,torkoal,"**Torkoal** is a Fire-type Pokémon known for its rugged appearance and association with volcanic environments. It resembles a tortoise and is characterized by its tough, coal-covered shell, which it often releases smoke from, especially when in battle.

**Type:** Fire

**Abilities:** 
- **White Smoke:** This ability prevents Torkoal's stats from being lowered by opponents. This is particularly useful for maintaining its performance throughout the battle.
- **Drought (Hidden Ability):** When Torkoal enters the battlefield, it triggers the Drought ability, which brings intense sunlight for five turns. This sunlight boosts Fire-type moves and reduces the power of Water-type moves among other effects.

**Stats & Attributes:**
Torkoal is known for its high Defense stat, making it a physical defensive powerhouse in battles. However, it has relatively low Speed, meaning it often gets outsped by many opponents.

**Interesting Facts:**
- **Appearance and Behavior:** Tork"
pokemon,spoink,"**Spoink** is a Psychic-type Pokémon known for its unique appearance, including a spring-like tail that it uses to move around by bouncing. This curious creature has a round, gray body, and its most distinctive features are the black pearl on its head and its perpetually bouncing motion.

**Type:** Psychic

**Abilities:**
- **Thick Fat:** This ability reduces the damage Spoink takes from Fire-type and Ice-type moves by half.
- **Own Tempo:** This ability prevents Spoink from becoming confused.
- **Hidden Ability (Gluttony):** This ability makes Spoink consume held Berries at 50% maximum HP instead of 25% maximum HP.

**Interesting Facts:**
- **Continuous Bouncing:** Spoink has a peculiar and vital trait—it must continually bounce in order to stay alive. The bouncing motion keeps its heart beating. If Spoink ever stops bouncing, it is said that its heart would stop as well.
- **Pearl Power:** The"
pokemon,grumpig,"**Grumpig** is a Psychic-type Pokémon known for its distinctive appearance and unique abilities. It is a bipedal creature that resembles a pig, with notable features such as black pearl-like orbs embedded in its body, a stout physique, and a curly tail.

**Type:** Psychic

**Abilities:**
- **Thick Fat:** This ability reduces the damage Grumpig takes from Fire- and Ice-type moves by half. It provides Grumpig with a significant defensive boost against these common attack types.
- **Own Tempo:** This ability makes Grumpig immune to becoming confused, allowing it to maintain its focus and continue using its moves effectively without the risk of hitting itself in confusion.
- **Hidden Ability (Gluttony):** This ability causes Grumpig to consume its held Berry earlier than usual, potentially allowing it to gain the Berry's benefits at a more critical moment in battle.

**Evolution:**
- Grumpig evolves from Spoink at level 32"
pokemon,spinda,"**Spinda** is a Normal-type Pokémon known for its unique appearance and characteristic spots that are said to be different on every individual Spinda. Its whimsical, dizzy demeanor is a significant part of its charm within the Pokémon universe.

**Type:** Normal

**Abilities:**
- **Own Tempo:** This ability prevents Spinda from being affected by the Confusion status condition, making it immune to moves and effects that cause confusion.
- **Tangled Feet:** This ability increases Spinda's evasion by 50% if it becomes confused, making it harder for opponents to land hits when Spinda is in this status condition.
- **Hidden Ability (Contrary):** This ability reverses any stat changes that Spinda receives. For instance, it turns moves that would normally lower its stats into moves that raise them and vice versa.

**Interesting Facts:**
- **Pattern Variety:** One of Spinda’s most notable features is the unique pattern of spots on its body."
