"resource","name","summary"
"berry","rindo","**Rindo Berry** is a type of Berry in the Pokémon series known for its defensive properties rather than direct healing. When held by a Pokémon, a Rindo Berry weakens the power of a super effective Grass-type attack. This effect can be crucial in competitive battling, allowing a Pokémon to survive an otherwise devastating attack and possibly turn the tide of battle.

**Effects:**
1. **Defensive Use:** It specifically reduces the damage taken from one super effective Grass-type move by 50%.
2. **Single Use:** The Berry is consumed after it activates once in battle.

**Common Uses:**
1. **Strategic Battles:** Trainers often equip Rindo Berries to Pokémon that are weak to Grass-type moves to mitigate their vulnerabilities.
2. **Survivability Enhancement:** Pokémon with key roles in a team may hold a Rindo Berry to ensure they can withstand critical hits, thereby maintaining their utility in prolonged battles.

**Interesting Facts:**
1. **Introduction:** The Rindo"
"berry","yache","**Yache Berry** is a type of Berry designed to reduce the effectiveness of super-effective Ice-type attacks on the Pokémon holding it. When a Pokémon bearing a Yache Berry is hit by an Ice-type move, the power of that move is halved, allowing the Pokémon to endure the attack better than it normally would.

**Effects:**
- When a Pokémon holding a Yache Berry is targeted by an Ice-type move, the Berry is consumed, and the damage taken from that move is halved.

**Common Uses:**
- **Competitive Battling:** Yache Berries are commonly utilized in competitive Pokémon battling, especially on Pokémon that have a significant weakness to Ice-type moves. This can include Dragon, Grass, Ground, and Flying-type Pokémon. By holding a Yache Berry, these Pokémon can potentially survive critical hits that would otherwise knock them out.
- **Strategic Play:** Trainers may use Yache Berries to catch opponents off guard, allowing key Pokémon to stay in play longer"
"berry","chople","**Chople Berry** is a type of Berry known for its damage-reducing properties in the Pokémon series. When held by a Pokémon, it weakens the power of a super-effective Fighting-type attack against the holder. This makes it a valuable item in competitive battling, particularly for Pokémon that have a weakness to Fighting-type moves.

**Effects**:
- When a Pokémon holding a Chople Berry is hit by a super-effective Fighting-type move, the damage is reduced by half.

**Common Uses**:
- **Competitive Battles**: Trainers often use Chople Berries in competitive battles to protect key Pokémon from powerful Fighting-type moves. This can be especially crucial for Normal, Rock, Ice, Dark, and Steel-type Pokémon, which generally have a vulnerability to Fighting-type attacks.
- **Story Mode Battles**: In regular gameplay, Chople Berries can be used strategically when facing opponents known to favor Fighting-type moves, allowing players to mitigate damage and maintain their team's longevity.

**Interesting Facts"
"berry","kebia","**Kebia Berry** is a type of Berry in the Pokémon series known for its unique ability to reduce super effective damage from Poison-type attacks. Specifically, when a Pokémon holding this Berry is hit by a Poison-type move, the damage is halved, providing a strategic advantage in battles.

**Effects**: 
- Halves the damage taken from a super effective Poison-type attack. This can be crucial for Pokémon that are weak to Poison types, giving them a better chance to survive and counterattack.

**Common Uses**:
1. **Competitive Battles**: Trainers often use Kebia Berries in competitive battling to mitigate the risk of Poison-type moves against key Pokémon in their team. This can create opportunities to turn the tide of battle or to execute specific strategies without being easily countered by Poison-type attacks.
2. **Story Progression**: During the main storyline of Pokémon games, some trainers might use Kebia Berries on their Pokémon to handle Poison-type opponents encountered in gyms,"
"berry","shuca","**Shuca Berry** is a special type of Berry in the Pokémon series known for its defensive utility. When a Pokémon holding a Shuca Berry is hit by a Ground-type move, the power of that move is halved, providing a significant tactical advantage in battle. This effect is particularly beneficial for Pokémon that have a Ground-type weakness, such as Electric, Fire, Poison, Rock, and Steel types.

**Effects:** Upon activation, a Shuca Berry reduces the damage of a Ground-type move by 50%. This damage reduction can often be the difference between a Pokémon being knocked out or surviving to attack or set up a strategy.

**Common Uses:** 
- Competitive Battling: The Shuca Berry is frequently used in competitive play to counter powerful Ground-type moves such as Earthquake and Earth Power.
- Story Mode Battles: Trainers might equip Pokémon with Shuca Berries during key battles against opponents known to use Ground-type moves, providing an edge in tougher battles, like those against Gym Leaders"
"berry","coba","**Coba Berry** is an item in the Pokémon series known for its defensive capabilities in battle. When held by a Pokémon, a Coba Berry will weaken the power of a super-effective Flying-type move used against the holder, reducing the damage inflicted by 50%. This makes Coba Berry particularly useful in mitigating potential one-hit knockouts from powerful Flying-type attacks, thereby giving the holder an improved chance to survive and potentially counterattack.

**Effects**: Upon activation, the Coba Berry weakens the damage from a super-effective Flying-type move. This defensive mechanism activates only once per battle and does not require any action from the Pokémon or the trainer; the Berry works automatically when the condition of a super-effective Flying-type move is met.

**Common Uses**: 
- **Competitive Battles**: Coba Berry is frequently used in competitive play, especially for Pokémon that are notably weak to Flying-type moves. For example, Grass, Bug, Fighting, and other types that do not fare well"
"berry","payapa","**Payapa Berry** is a type of Berry in the Pokémon series known for its ability to reduce super-effective damage from Psychic-type moves. When a Pokémon holding a Payapa Berry is hit by a Psychic-type attack, the damage is halved, providing strategic advantages in battles where Psychic-type moves are a threat.

### Effects:
- **Damage Reduction**: When held by a Pokémon, the Payapa Berry lessens the damage taken from a Psychic-type move by 50%.
- **Poffins and Pokéblocks**: In various Pokémon games, Payapa Berries can also be used to make Poffins or Pokéblocks, which enhance a Pokémon's Contest stats. The exact benefits depend on the game and the type of Poffins or Pokéblocks made.

### Common Uses:
- **Competitive Battling**: Trainers often use Payapa Berries in competitive play to protect Pokémon that are weak to Psychic-type attacks, allowing them to survive hits they otherwise wouldn't.
-"
"berry","tanga","**Tanga Berry** is a type of Berry in the Pokémon series known for its unique defensive properties. It is designed to mitigate damage from specific types of attacks, making it a strategic item in both casual and competitive battles.

### Effects
- **Damage Reduction:** The primary effect of a Tanga Berry is to reduce the damage taken from a super-effective Bug-type move. When a Pokémon holding a Tanga Berry is hit by such a move, the Berry is consumed, and the damage is halved. This can provide a crucial advantage in battle, especially if the opposing Pokémon relies on Bug-type attacks.

### Common Uses
- **Competitive Battles:** In competitive Pokémon battling, Tanga Berry is often used to guard against powerful Bug-type moves. This can be particularly important for Pokémon that have weaknesses to Bug-type attacks, like Psychic or Grass types.
- **Strategy and Surprise Factor:** Trainers might use Tanga Berries to surprise opponents by reducing expected damage from a Bug-type move and then retali"
"berry","charti","**Charti Berry** is a type of Berry in the Pokémon universe known for its ability to weaken damage from Super Effective Rock-type moves when held by a Pokémon. This Berry is highly valued for strategic purposes, especially in competitive battles where type advantages can play a significant role.

### Effects:
- **Damage Reduction**: When a Pokémon holding a Charti Berry is hit by a super effective Rock-type move, the damage is reduced by half. This effect can be crucial for Pokémon that are particularly vulnerable to Rock-type moves, providing them with an added layer of durability.
  
### Common Uses:
- **Competitive Battles**: The primary use of a Charti Berry is in competitive play. Trainers often equip Pokémon that have a weakness to Rock-type moves with a Charti Berry to mitigate the risk of being one-shot by powerful Rock-type attacks, such as Stone Edge or Rock Slide.
- **Strategic Planning**: Charti Berries are also used in single-player modes, such as the Battle"
"berry","kasib","**Kasib Berry** is a type of Berry in the Pokémon series that has a specific defensive function. When held by a Pokémon, the Kasib Berry reduces the damage taken from a super-effective Ghost-type move by 50%. This effect makes it highly valuable in strategic battling, particularly for Pokémon that are vulnerable to Ghost-type attacks.

**Effects:** 
- The primary effect of the Kasib Berry is damage reduction. When a super-effective Ghost-type move targets the Pokémon holding the Berry, the damage inflicted by that move is halved.
- This effect only activates once, and the Berry is consumed after use.

**Common Uses:** 
- The Kasib Berry is often used in competitive battling to provide an element of surprise and an additional layer of defense for Pokémon with Ghost-type weaknesses.
- It can be strategically given to Pokémon during tournaments or important matches to mitigate a potential KO (knockout) from a powerful Ghost-type move like Shadow Ball.
- In double battles, the Kasib Berry"
"berry","haban","**Haban Berry** is a type of Berry in the Pokémon series known for its defensive properties. When a Pokémon holding a Haban Berry is hit by a Dragon-type move, the damage inflicted by the move is reduced by half for that specific attack. This defensive capability makes the Haban Berry a strategic choice in competitive play, particularly for Pokémon that are vulnerable to Dragon-type moves but are not inherently resistant to them.

**Common Uses**:
1. **Competitive Battling**: Trainers often use the Haban Berry to safeguard their key Pokémon against powerful Dragon-type attacks, which are prevalent in higher tiers of competitive play.
2. **In-Game Battles**: During the main storyline or gym battles, trainers may equip their Pokémon with a Haban Berry to mitigate damage from Dragon-type Pokémon used by certain gym leaders, Elite Four members, or other formidable opponents.

**Interesting Facts**:
1. **Versatility**: While its primary function is to reduce damage from Dragon-type attacks, it"
"berry","colbur","**Colbur Berry** is a type of Berry commonly used in the Pokémon series, known for its efficacy in weakening Dark-type moves. When a Pokémon holding a Colbur Berry is hit by a damaging Dark-type attack, the damage received from that move is halved. This makes it a strategic item in competitive battles, especially for Pokémon that are weak to Dark-type moves.

### Effects:
- **Damage Reduction:** The primary effect of the Colbur Berry is to reduce the damage of a single Dark-type move by 50% when it is used against the holder.
- **One-time Use:** Like many other Berries in the Pokémon series, the Colbur Berry is consumed after it activates, providing its damage-reducing effect only once per battle.

### Common Uses:
- **Competitive Battling:** Players often equip their Pokémon with Colbur Berries to counteract potential threats from powerful Dark-type moves, especially if their Pokémon has a type disadvantage against Dark-types.
- **Strategic Planning"
"berry","babiri","**Babiri Berry** is a type of Berry in the Pokémon series primarily known for its defensive properties. When held by a Pokémon, the Babiri Berry weakens the damage taken from a supereffective Steel-type move. This effect can be crucial in competitive battles where type matchups play a significant role in determining the outcome.

**Effects:** 
- Reduces the damage from a supereffective Steel-type attack by half when held by a Pokémon.
- Can be consumed once per battle, after which its effects are nullified until replenished.

**Common Uses:**
- **Competitive Battling:** Trainers often equip their Pokémon with a Babiri Berry to mitigate the risks against prominent Steel-type moves, which can be particularly threatening to Pokémon with typing that is weak to Steel.
- **Defense Strategies:** The Berry is strategically employed to ensure a Pokémon can survive a potentially fatal Steel-type attack, allowing it to retaliate or execute a planned strategy without being knocked out prematurely.

**Interesting Facts:**
"
"berry","chilan","**Chilan Berry** is a unique Berry in the Pokémon series known for its defensive properties rather than restorative effects. Here are the detailed aspects:

**Effects:** The Chilan Berry is specifically designed to weaken the power of an incoming Normal-type move when held by a Pokémon. Upon activation, it reduces the damage from a single Normal-type attack by 50%, making it a strategic item in battles where Normal-type moves are expected.

**Common Uses:** 
- **Competitive Battles:** The Chilan Berry is particularly useful in competitive battling scenes where Normal-type moves such as ""Return"" or ""Hyper Voice"" are prevalent. It helps to mitigate potential heavy damage, giving the holder a better chance to survive and counterattack.
- **Story Mode and Gyms:** Players might use the Chilan Berry in gym battles or other in-game challenges where opponents frequently use powerful Normal-type moves. It provides an extra layer of protection, which can be crucial in tight situations.

**Interesting Facts:**
- **Introduction"
"berry","liechi","**Liechi Berry** is a rare and highly valued type of Berry in the Pokémon series, primarily known for its ability to boost a Pokémon's Attack stat. When a Pokémon holding a Liechi Berry reaches a critical HP threshold (typically 25% of its maximum HP), the Berry activates and increases the Pokémon's Attack by one stage. 

**Effects:**
- **Stat Boost:** Liechi Berry sharply raises the Attack stat of the Pokémon holding it when their HP drops to a quarter or less of their maximum health.
- **In-battle Usage:** The Berry's effect can dramatically turn the tide of battles, especially for physical attackers who can make use of the increased Attack stat to deal significant damage.

**Common Uses:** 
- **Competitive Battles:** In competitive Pokémon battling, Liechi Berry is often used strategically on physical sweepers or Pokémon that operate on a low-health threshold for maximum damage output. It is particularly popular in strategies that involve Substitute, Endure, or Reversal where the"
"berry","ganlon","**Ganlon Berry** is a type of Berry in the Pokémon series known for its strategic defensive benefits in battles. Here is a detailed summary:

**Effects:**
- The primary effect of the Ganlon Berry is to increase a Pokémon's Defense stat by one stage when the Pokémon's HP falls below 25% of its maximum.
- This effect can provide a critical boost in durability, allowing the Pokémon to withstand subsequent physical attacks that might otherwise knock it out.

**Common Uses:**
- Ganlon Berries are typically used in competitive battling, particularly for Pokémon that benefit from a sudden increase in Defense to turn the tide of a battle.
- They are also valuable in challenging single-player battles, such as against Gym Leaders, Elite Four members, or other high-stakes encounters where durability can make a significant difference.
- Trainers might prepare certain Pokémon with Ganlon Berries to create defensive strategies, making these Pokémon more resilient against opponents that rely on physical attacks.

**Interesting Facts:**
- Gan"
"berry","salac","**Salac Berry** is a type of Berry in the Pokémon series known for its unique effect of boosting a Pokémon's Speed stat in battle. When a Pokémon holding a Salac Berry drops to 25% or less of its maximum HP, the Berry activates and increases the holder's Speed by one stage.

### Effects
- **Activation Threshold**: The Salac Berry activates when the holder's HP falls to 25% or less.
- **Stat Boost**: Upon activation, it raises the holder's Speed stat by one stage, which can turn the tide in battles by allowing the Pokémon to outspeed opponents.

### Common Uses
- **Competitive Battling**: The Salac Berry is often used in competitive battling strategies to give slower Pokémon a much-needed Speed boost at critical moments, allowing them to take advantage of their other strengths.
- **Endurance Strategies**: It is particularly useful for Pokémon with high attack stats but lower Speed, or for those utilizing ""Endeavor"""
"berry","petaya","**Petaya Berry** is a type of Berry known for its unique effect of raising the Special Attack stat of the Pokémon holding it when its HP drops below 25% of its maximum. This makes it a strategic item in battles, particularly for special attackers aiming to turn the tide in critical moments.

**Effects:**
- When a Pokémon's HP falls below 25%, the Petaya Berry activates and increases the Special Attack stat by one stage.
- It can also be used in contests to increase the score in the Cleverness category.

**Common Uses:**
- **In Battles:** Typically used on Pokémon with high Special Attack stats to boost their offensive capabilities when their HP is low, making them more formidable in a comeback scenario.
- **In Competitive Play:** Especially valuable in strategic sets, often combined with moves or abilities that intentionally lower a Pokémon's HP (like Substitute or Endure) to trigger the Berry's effect at the optimal time.
- **In Contests:** Used to boost Clever"
"berry","apicot","**Apicot Berry** is a special type of Berry known for its unique ability to enhance a Pokémon's special defense under certain conditions. When a Pokémon holding an Apicot Berry reaches 25% or less of its maximum HP, the Berry activates and increases the Pokémon's Special Defense stat, which can be critical in turning the tide of a battle.

**Effects:**
- **Activation Trigger:** It activates when the holder's HP falls to 25% or less.
- **Stat Increase:** It raises the holder's Special Defense by one stage, making the Pokémon more resilient against special attacks.

**Common Uses:**
- **Battle Strategies:** The Apicot Berry is often used in competitive battling where Pokémon with high longevity and defensive roles might benefit from the additional Special Defense boost.
- **In-Game Battles:** Trainers might equip their Pokémon with an Apicot Berry during difficult in-game battles, such as Gym Leader confrontations or Elite Four challenges, to provide an edge when HP is critically low.
"
"berry","lansat","**Lansat Berry** is a rare and valuable Berry in the Pokémon series, notable for its unique effects and specialized uses. When a Pokémon holds a Lansat Berry and its HP falls below 25%, the Lansat Berry activates, significantly increasing the holder’s critical hit ratio. This boost can turn the tide of battles by making subsequent attacks more likely to land as critical hits, thereby dealing extra damage.

**Effects:**
- Boosts the holder's critical hit ratio when HP drops below 25%.

**Common Uses:**
- Lansat Berries are often used in high-stakes competitive battles, where the critical hit boost can be pivotal.
- They are also utilized in various Pokémon contests and events where maximizing damage output in critical moments is essential.

**Interesting Facts:**
- Due to its powerful effect, the Lansat Berry is not as easily obtainable as other Berries. Typically, players can acquire it after achieving significant milestones, such as successfully completing the Pokémon League or other endgame"
"berry","starf","**Starf Berry** is a rare and unique type of Berry in the Pokémon series, often sought after for its powerful effects in battles. When a Pokémon holding a Starf Berry's HP falls below 25% of its maximum, the Berry is consumed to sharply boost one of its stats by two stages. This stat increase effect is random and can target any one of the Pokémon's stats, including Attack, Defense, Special Attack, Special Defense, or Speed.

**Common Uses:**
- **Competitive Battles:** The Starf Berry is particularly useful in competitive battling scenarios where the sudden boost in a stat can turn the tide of the battle. It is often used in conjunction with strategies that deliberately lower a Pokémon’s HP to trigger the Berry's effect at a critical moment.
- **Endurance Battles:** Due to its potent stat-boosting ability, the Starf Berry is also advantageous in lengthy, endurance-based battles such as the Battle Tower or similar facilities, where the unpredictability of the boost"
"berry","enigma","**Enigma Berry** is a special type of Berry in the Pokémon series known for its unique and situational restorative properties. Unlike other Berries that provide a straightforward effect, the Enigma Berry activates only under specific conditions.

**Effect:** When a Pokémon holding an Enigma Berry is hit by a move that is super effective against it, the Berry will activate and restore 1/4 of the Pokémon's maximum HP. This can provide a crucial health boost in battles, potentially allowing the Pokémon to withstand subsequent attacks that could otherwise knock it out.

**Common Uses:** The Enigma Berry is most commonly used in competitive battling where strategy and prediction play crucial roles. Trainers often equip it to Pokémon that are likely to face super effective moves, gaining an edge by mitigating potentially devastating attacks. Because the Berry is conditional on receiving super effective damage, it is typically reserved for high-stakes matches where every advantage counts.

**Interesting Facts:**
- **Rarity:** The Enigma Berry is rare and often"
"berry","micle","**Micle Berry** is a beneficial item in the Pokémon universe known for its unique effects and situational uses in battles. When a Pokémon holds a Micle Berry and its HP falls below 25%, the berry activates and increases the accuracy of the Pokémon's next move, ensuring it hits the target. This makes it particularly useful for moves with lower accuracy or during critical moments in battles where a missed attack could be detrimental.

**Effects:**
- **Increased Accuracy:** When HP drops below 25%, the next move of the holder will have its accuracy boosted, helping ensure critical hits land.

**Common Uses:**
- **Competitive Battling:** Trainers often employ Micle Berries in competitive play to mitigate the risk of missing crucial moves, especially when using Pokémon that rely on high-risk, high-reward strategies.
- **Trainer Strategies:** The berry can be used to surprise opponents, turning the tides of battle by ensuring that a pivotal move hits during desperate situations.

**Interesting Facts:**
"
"berry","custap","**Custap Berry** is a unique and strategic item in the Pokémon series known for its ability to grant a priority boost under specific conditions. 

**Effects**: When a Pokémon holding a Custap Berry has its HP reduced to 25% or less, the Berry activates. On the next turn, the Pokémon's move is given the highest priority, allowing it to act before other moves regardless of its Speed stat. This effect only applies once per Berry.

**Common Uses**: Custap Berries are typically used in competitive battles to gain a critical advantage, especially for slow but powerful Pokémon that can deliver a finishing blow when at a low HP. It's particularly useful for setting up entry hazards, using powerful attacks, or executing finishing moves that could change the course of the battle. It can surprise opponents by allowing the user to move first in crucial moments.

**Interesting Facts**:
- The Custap Berry first appeared in Generation IV (Diamond, Pearl, and Platinum versions).
- It is one"
"berry","jaboca","**Jaboca Berry** is an item in the Pokémon series known for its unique utility in battle situations. When a Pokémon holding a Jaboca Berry is hit by a physical move, it activates and the attacker receives damage equal to 1/8 of its maximum HP. This makes the Jaboca Berry particularly strategic in battles, especially for Pokémon with lower Speed stats that are likely to receive physical hits.

**Effects:**
- When the holder of a Jaboca Berry is hit by a physical move, the attacking Pokémon takes damage equal to 1/8 of its maximum HP.
- The Berry is consumed after use.

**Common Uses:**
- In competitive battling, trainers often equip Jaboca Berries to bulky Pokémon that can withstand multiple hits, inflicting chip damage to physical attackers.
- It can serve as a surprise element in battles, catching the opponent off guard and potentially turning the tide of the match.
- The Berry is less commonly used in casual gameplay but can be effective in specific"
"berry","rowap","**Rowap Berry** is a type of Berry in the Pokémon series known for its unique ability to counterattack when a Pokémon holding it is hit by a special attack. Below is a detailed summary of its properties, uses, and some interesting facts:

1. **Effects**: 
   - When a Pokémon holding a Rowap Berry is hit by a special attack, the attacker loses 1/8 of its maximum HP, but only if the attacker used a move that makes direct contact. This effect makes the Rowap Berry particularly useful in battling strategies where retaliation against specific kinds of moves can be crucial.

2. **Common Uses**:
   - **Competitive Battling**: In competitive Pokémon battling, the Rowap Berry can serve as a strategic item for defensive Pokémon. It can be used to set a trap for opponents relying on special attacks, especially those who make direct contact.
   - **In-Game Contests**: The Rowap Berry can also be used in various in-game"
