"resource","name","summary"
"ability","guts","**Guts** is an ability in the Pokémon series that enhances a Pokémon's offensive capabilities under certain conditions. The primary effect of Guts is to increase the Attack stat of a Pokémon by 50% (1.5 times) when it is afflicted with a status condition, such as burn, paralysis, poison, freeze, or sleep. However, in the case of burn, which ordinarily halves the Attack stat of a Pokémon, the Guts ability neutralizes the Attack reduction entirely and then applies the 50% increase. This makes burn one of the most popular status conditions to use with Guts.

Some interesting facts about Guts include:
- **Strategy**: Guts is a highly strategic ability, often used in conjunction with specific items like the Flame Orb or Toxic Orb, which inflict self-status conditions on the holder at the end of the turn. Competitive players often use these items to ensure that the Pokémon activates its Guts ability while maintaining control over which status condition is applied.
"
"ability","marvel-scale","**Marvel Scale** is an ability that enhances a Pokémon's defensive capabilities when it is inflicted with a status condition. Specifically, Marvel Scale increases the Pokémon's Defense stat by 50% when it is affected by status ailments such as paralysis, sleep, burn, poison, or freeze. This makes Pokémon with Marvel Scale exceptionally resilient in battle when they come under such conditions.

Interestingly, Marvel Scale does not boost the Special Defense; its effect is strictly limited to the Defense stat. This makes it particularly useful for physical walls or Pokémon that already have a high Defense stat, further augmenting their ability to withstand physical attacks.

**Notable Pokémon with Marvel Scale:**
- **Milotic:** Perhaps the most famous user of Marvel Scale, Milotic’s already impressive defensive stats become formidable when a status condition is present. This often makes it a tough opponent to break through in battle.
- **Dratini and Dragonair:** These Pokémon have Marvel Scale as a hidden ability, allowing them to become bulkier when"
"ability","liquid-ooze","**Liquid Ooze** is an ability in the Pokémon series that primarily affects interactions with HP-draining moves. When a Pokémon with Liquid Ooze is hit by a move that drains health, such as Giga Drain, Drain Punch, or Leech Life, the attacker instead loses the amount of HP it would have recovered. This effectively turns these typically beneficial moves into detrimental actions for the opponent, adding a strategic layer to battles involving Pokémon with this ability.

### Effects:
1. **HP Drain Reversal:**
   - Any opponent using a move that would normally drain HP and heal them will instead lose the same amount of HP they would have healed. For example, if an opponent uses Giga Drain and would normally recover 50 HP, they instead lose 50 HP.

2. **Recoil from HP-Draining Move:**
   - This ability unexpectedly punishes opponents relying on HP-draining moves, making them receive damage instead of healing.

### Notable Pokémon with Liquid Ooze"
"ability","overgrow","**Overgrow** is an ability commonly found in Grass-type Pokémon and plays a strategic role in battles. Overgrow activates when a Pokémon's HP falls below one-third of its maximum. When triggered, it boosts the power of Grass-type moves by 50%, making them significantly stronger. This power-up can turn the tide of battle, allowing the Pokémon to deal considerable damage despite being in a weakened state.

Overgrow is one of the three standard abilities given to the starter Grass-type Pokémon in the Pokémon series, alongside Blaze for Fire-type starters and Torrent for Water-type starters. This thematic ability enhances their elemental moves during critical moments and encourages strategic planning and timing in battles.

Some notable Pokémon with the Overgrow ability include the Bulbasaur, Chikorita, Treecko, Turtwig, Snivy, Chespin, Rowlet, and Grookey evolutionary lines. The ability complements their already strong repertoire of Grass-type moves, offering them an edge as they endure damage during prolonged battles.

"
"ability","torrent","**Torrent** is an ability predominantly associated with Water-type starter Pokémon, such as Squirtle, Totodile, Mudkip, Piplup, Oshawott, Froakie, Popplio, and Sobble, as well as their evolved forms. This ability enhances the power of Water-type moves by 50% when the Pokémon’s HP falls to one-third or less of its maximum total. This boost can turn the tide of a battle, often catching opponents off guard with unexpectedly strong Water-type attacks.

Interesting facts about Torrent include:

1. **Strategic Use**: Competitive players may strategically allow their Pokémon’s HP to drop below the critical threshold to activate Torrent, significantly boosting their Water-type offensive capabilities at a crucial moment in battle.

2. **Consistency Among Starters**: Torrent is one of the trio of abilities given to starter Pokémon, with Overgrow and Blaze being the other two, which boost Grass-type and Fire-type moves respectively under similar conditions.

3. **"
"ability","swarm","**Swarm** is an ability predominantly available to Bug-type Pokémon. The primary effect of Swarm is to enhance the power of Bug-type moves by 50% when the Pokémon's HP falls below one-third of its maximum value. This boost can be crucial in turning the tide of battle, allowing a Pokémon with Bug-type attacks to inflict significantly more damage when it is in a critical state.

**Effects:**
- **Power Boost**: Specifically, when the user’s HP is at or below 1/3 of its total HP, the power of Bug-type moves increases by 50%. This condition is visually represented by the HP bar turning red in most Pokémon games.
- **Strategic Advantage**: This can be particularly strategic in competitive battles or tough in-game matches, where the additional damage can make a significant difference in overcoming opponents.

**Additional Facts:**
- **Debut**: Swarm first appeared in Pokémon Ruby and Sapphire and has been a staple ability for many Bug"
"ability","rock-head","**Rock Head** is an ability in the Pokémon series that provides a significant strategic advantage in battles by negating all recoil damage from moves that usually cause the user to take damage after attacking. This means that Pokémon with the Rock Head ability can use powerful recoil-inducing moves such as Double-Edge, Head Smash, or Flare Blitz without suffering the usual drawback of self-inflicted damage.

### Effects:
- **Recoil Immunity**: Rock Head prevents the Pokémon from taking recoil damage from moves that typically cause it. This allows for more aggressive play, as the user does not have to worry about harming itself when using high-power moves.

### Notable Moves Negated by Rock Head:
1. **Double-Edge**: A Normal-type move with 120 power.
2. **Head Smash**: A Rock-type move with 150 power.
3. **Flare Blitz**: A Fire-type move with 120 power.
4. **Brave Bird**: A Flying-type"
"ability","drought","**Drought** is an ability in the Pokémon series that triggers harsh sunlight when the Pokémon with this ability enters the battlefield. This ability is often crucial for strategies revolving around weather control. Here are the detailed effects and some interesting facts about Drought:

### Effects:
1. **Weather Change**: Upon entering battle, the Pokémon with Drought causes the weather to become sunny, which is also referred to as harsh sunlight. This effect lasts for five turns in standard conditions. 
2. **Boosts Fire-type Moves**: Under harsh sunlight, the power of Fire-type moves is increased by 50%.
3. **Weakens Water-type Moves**: The power of Water-type moves is reduced by 50% during harsh sunlight.
4. **Solar Beam Enhancement**: Solar Beam requires no charging turn when used during harsh sunlight.
5. **Chlorophyll Activation**: Pokémon with the Chlorophyll ability have their Speed stat doubled in harsh sunlight.
6. **Growth Boost**: The"
"ability","arena-trap","**Arena Trap** is an ability in the Pokémon series known for its strategic value in battle. The primary effect of Arena Trap is to prevent opposing Pokémon from escaping or switching out of battle, effectively ""trapping"" them on the battlefield. This can be crucial in competitive play, as it forces opponents to continue the battle even when they may want to switch to a more advantageous Pokémon. 

### Effects:
- **Prevents Switching**: Arena Trap stops opposing Pokémon from switching out, except for those with the abilities Shadow Tag, Magnet Pull (if Magnet Pull is active on a Steel-type), or certain moves like U-turn, Volt Switch, or Baton Pass.
- **Excludes Certain Pokémon**: Flying-type Pokémon and those with the ability Levitate are immune to Arena Trap's effects since they are not in direct contact with the ground.
- **Wild Battles**: In wild battles, Arena Trap prevents Pokémon from fleeing.

### Competitive Analysis:
- **Usage**: Arena Trap is often used"
"ability","vital-spirit","**Vital Spirit** is a Pokémon ability that confers immunity to the sleep status condition. This means that a Pokémon with Vital Spirit cannot be put to sleep by moves such as Sleep Powder, Spore, or Hypnosis, nor can it be affected by the move Rest, which normally induces sleep to fully restore the user's HP. This can be particularly useful in both offensive and defensive strategies, ensuring that the Pokémon remains active during battles without the risk of losing turns due to sleep.

Additionally, for Pokémon with Vital Spirit, this ability also prevents sleep induced by abilities like Effect Spore and moves like Yawn, making it a substantial counter to many common sleep strategies used by opponents.

Some interesting facts about Vital Spirit include:

1. **Double Ability:** It is an ability often shared with Insomnia, which serves a similar purpose (preventing sleep). However, some Pokémon have Vital Spirit as their primary or hidden ability, while others may have Insomnia.
   
2. **Notable Pokémon:** Several"
"ability","white-smoke","**White Smoke** is a Pokémon ability that serves as a protective, defensive mechanism. The primary effect of White Smoke is to prevent the reduction of the Pokémon's stats by an opponent's move or ability. This makes it a valuable asset in battles where opponents often employ stat-lowering strategies to gain an upper hand.

**Effects:**
1. **Stat Reduction Immunity:** When a Pokémon with White Smoke is targeted by a move or ability that would typically decrease its stats (such as Growl, Screech, or Intimidate), White Smoke prevents the stat reduction. This ensures that the Pokémon maintains its performance without any detrimental changes.
2. **Enhances Stability:** By maintaining stable stats throughout the battle, a Pokémon with White Smoke can operate more predictably and efficiently, which is crucial for strategic planning during combat.

**Interesting Facts:**
1. **Signature Ability:** White Smoke is predominantly associated with the Torkoal species of Pokémon. Torkoal, known for its robust"
"ability","pure-power","**Pure Power** is an ability in the Pokémon series that significantly increases the physical attacking power of the Pokémon that possess it. The primary effect of Pure Power is that it doubles the base Attack stat of the Pokémon. This boost applies directly to the base stat before any other calculations, making Pokémon with this ability extremely potent in physical combat.

### Effects:
1. **Double Attack:** The main effect of Pure Power is that it doubles the Pokémon's base Attack stat, which exponentially increases the power of its physical moves. This doesn't just add a percentage boost; it literally takes whatever the base Attack stat is and multiplies it by two before any other stat modifiers are applied.
2. **Not Stackable:** It's crucial to note that Pure Power's doubling effect does not stack with similar abilities or boosts from items like the Choice Band, which would otherwise increase a Pokémon's Attack stat.

### Interesting Facts:
1. **Exclusive Users:** Pure Power is notably found on Meditite and Medicham,"
"ability","shell-armor","**Shell Armor** is an ability in the Pokémon series that provides the Pokémon with immunity to critical hits. This means that attacks against Pokémon with Shell Armor will always deal regular damage, with no chance of the damage being multiplied by a critical hit. This ability can be incredibly useful for defensive Pokémon looking to negate the variance in damage that critical hits can cause, helping maintain their defensive stability.

**Effects:**
- Shell Armor prevents any move from delivering a critical hit against the Pokémon that possesses this ability. Critical hits, which normally do more damage than regular moves, are completely negated.
- This ability is particularly crucial in battles where ensuring damage consistency is important, aiding in more predictable and manageable damage intake.

**Interesting Facts:**
- Shell Armor has been present in the Pokémon series since Generation III.
- Several species that can have Shell Armor are associated with hard shells or tough exteriors, such as Cloyster, Carracosta, and Turtonator, embodying the protective nature of this ability"
"ability","air-lock","**Air Lock** is an ability that negates the effects of weather conditions in a Pokémon battle. This means that as long as a Pokémon with Air Lock is on the field, all weather-related advantages or disadvantages are nullified. For instance, the effects of weather conditions like rain, sunlight, sandstorm, and hail will be inactive, although the weather itself does not disappear; it just loses its impacts.

Important points about **Air Lock** include:

1. **Weather Impact**: While Air Lock is active, abilities and moves triggered by the current weather, such as Solar Power, Swift Swim, or Sand Rush, do not function. Moves like Synthesis, Morning Sun, and Moonlight, which restore different amounts of HP depending on the weather, will restore a standard amount of HP as if no weather is present.

2. **Pokémon with Air Lock**: Currently, the most well-known Pokémon that has this ability is Rayquaza, the Legendary Dragon/Flying-type Pokémon."
"ability","tangled-feet","**Tangled Feet** is an ability in the Pokémon series that activates under specific conditions and provides a unique tactical advantage in battles. Here are the key details and interesting aspects of this ability:

### Effects
- **Primary Effect**: When a Pokémon with Tangled Feet becomes confused, its evasion increases by 50%. This means that during confusion, opposing moves are less likely to hit the Pokémon with Tangled Feet.
- **Mechanics**: The evasion boost applies only while the Pokémon is in a state of confusion. Once the confusion ends, the evasion boost is also removed. This makes Tangled Feet particularly valuable in situations where confusion is prevalent, either through moves like Swagger or through the Pokémon’s own moves like Thrash or Petal Dance.

### Interesting Facts
- **Introduced in Generation IV**: Tangled Feet was first introduced in the fourth generation of Pokémon games (Pokémon Diamond and Pearl).
- **Associated Pokémon**: Some of the Pokémon that can have"
"ability","motor-drive","**Motor Drive** is an ability in the Pokémon series that primarily benefits Electric-type Pokémon. When a Pokémon with Motor Drive is hit by an Electric-type move, it doesn't take damage or suffer any negative effects. Instead, the Pokémon’s Speed stat increases by one stage. This can make the Pokémon significantly faster, giving it a competitive edge in battles by allowing it to potentially outrun opponents.

**Effects:**
- **Immunity to Electric-type Moves:** The Pokémon will not take any damage from Electric-type moves. This is particularly useful in battles against Electric-type Pokémon or opponents that commonly use Electric-type attacks.
- **Speed Boost:** Each time the Pokémon is hit by an Electric-type move, its Speed stat is boosted by one stage, which equates to a 50% increase in Speed after one boost, compounding further with each additional boost.

**Interesting Facts:**
- Motor Drive is an ability that helps counter Electric-type Pokémon by not only negating damage but also turning the opponent's"
"ability","rivalry","**Rivalry** is an ability present in the Pokémon series that directly influences the damage output of the Pokémon possessing it based on the gender of its opponent. Here are the key details and effects of the ability:

- **Effect**: When a Pokémon with Rivalry faces an opponent of the same gender, its attack power increases by 25%. Conversely, if the opponent is of the opposite gender, the Pokémon's attack power decreases by 25%. If the opponent is genderless, there is no change in the power of the Pokémon's attacks.

- **Mechanics**: The increase or decrease in power applies to both physical and special attacks. This ability effectively makes gender-matched battles more favorable for Pokémon with Rivalry and can significantly impact battle strategies, especially in competitive play.

- **Interaction with Moves**: Moves that do not rely on gender, such as status moves or those used against genderless Pokémon, are unaffected by Rivalry. This makes it important for trainers to consider the"
"ability","steadfast","**Steadfast** is an ability in the Pokémon series that primarily grants a Speed boost to Pokémon when they flinch. Specifically, when a Pokémon with Steadfast flinches due to an opponent's move, its Speed stat increases by one stage, which can effectively turn the tide in battle by allowing the Pokémon to outspeed its opponents in subsequent turns.

Interesting facts about Steadfast include:

1. **Introduced in Generation IV:** Steadfast debuted in the Pokémon games with Generation IV (Diamond and Pearl), expanding the strategic depth of battles with its unique response to flinching.

2. **Notable Pokémon with Steadfast:** Several Pokémon can possess Steadfast, including Lucario, Gallade, and Hitmonlee. These Pokémon benefit from the Speed boost, allowing them to capitalize on their offensive capabilities once they overcome the initial flinch.

3. **Synergy with Moves and Items:** Steadfast can be particularly effective in conjunction with certain moves or items"
"ability","snow-cloak","**Snow Cloak** is an ability in the Pokémon series that provides several beneficial effects in snowy or hailstorm conditions. Below are the key details and interesting facts about Snow Cloak:

1. **Effect in Battle**: 
   - Snow Cloak increases the evasion of the Pokémon with this ability by 20% when hail is active. This evasion boost makes it more difficult for opponents to hit the Pokémon with their attacks, giving a strategic advantage in battles where hail is prevalent.
   
2. **Activating Snow Cloak**:
   - The ability is automatically activated during hailstorm conditions, which can be naturally occurring in certain battle arenas or induced artificially using moves like Hail or the ability Snow Warning.
   
3. **Damage Protection**:
   - While Snow Cloak itself does not prevent damage from hail, it is often paired with Ice-type Pokémon who are inherently immune to hail damage. Therefore, these Pokémon predominantly benefit from both the evasion boost and immunity to hail-related"
"ability","gluttony","**Gluttony** is an ability in the Pokémon series that affects how a Pokémon uses its held berries. Specifically, Gluttony allows a Pokémon to consume berries at a higher HP threshold than normal. Typically, most berries that restore HP or have other effects are consumed when a Pokémon’s HP drops to 50% or lower. However, a Pokémon with Gluttony will consume these berries when its HP drops to 75% or lower, giving it an earlier and potentially more strategic usage during battles.

### Effects of Gluttony:
1. **Earlier Berry Consumption**: As mentioned, the most prominent effect of Gluttony is that it causes the Pokémon to eat berries at 75% HP or below instead of the standard 50% HP. This can prevent a Pokémon from being KO’d before it gets the benefit of its berry.
2. **Strategic Advantages**: The earlier consumption can be particularly useful in competitive battles. It allows for better timing with berries that have pinch"
"ability","anger-point","**Anger Point** is an ability in the Pokémon series that maximizes the critical-hit ratio stat of a Pokémon under certain conditions. Specifically, when a Pokémon with this ability is struck by a critical hit, its Attack stat increases to the maximum possible level, effectively reaching a +6 stage boost. This dramatic increase can turn the tide of a battle, making the affected Pokémon significantly more powerful and capable of dealing substantial damage on subsequent turns.

Here are some additional details and interesting facts about Anger Point:

1. **Activation Condition**: Anger Point activates only when the Pokémon is hit by a critical hit. This unique condition makes it a reactive ability, hinging on the opponent's actions to trigger its effects.

2. **Attack Boost**: Upon activation, Anger Point raises the Pokémon's Attack stat to the highest possible value, known as a +6 stage boost. This translates to a quadrupling (400%) of the Pokémon's original Attack stat, making its physical moves exceedingly potent"
"ability","heatproof","**Heatproof** is an ability in the Pokémon series that reduces damage from Fire-type moves by half. This ability is especially beneficial for Pokémon that have a weakness to Fire-type attacks. For example, Bronzong, a Steel/Psychic-type Pokémon that possesses Heatproof, takes neutral damage from Fire-type moves instead of the usual super effective damage, thanks to this ability.

In addition to mitigating damage from Fire-type moves, Heatproof also serves another valuable function: it halves the damage taken from burn status. Typically, when a Pokémon is burned, it suffers a reduction in its Attack stat and takes periodic damage over time. With Heatproof, the periodic damage from the burn is reduced by 50%, making it much more manageable.

Here are some additional interesting facts about Heatproof:

1. **Strategic Misconception**: Opponents may sometimes mistake Heatproof for Bronzong's other possible ability, Levitate, which grants immunity to Ground-type moves. This ambiguity can lead"
"ability","simple","**Simple** is an ability that significantly alters the dynamics of stat changes in Pokémon battles. Specifically, it doubles the effect of any stat changes, whether they are beneficial or detrimental. For instance, if a Pokémon with Simple uses a move like Swords Dance, which normally raises the Attack stat by two stages, it will instead raise the Attack stat by four stages. Conversely, if an opponent uses a move like Growl to lower the Attack stat by one stage, it will be lowered by two stages instead.

**Effects:**
- **Double Stat Increases**: Moves that increase stats have double the effect. For example, a move like Calm Mind, which raises Special Attack and Special Defense by one stage, will raise them by two stages when used by a Pokémon with Simple.
- **Double Stat Decreases**: Similarly, moves that decrease stats also have double the effect. For example, an opponent's Intimidate ability, which lowers the Attack stat by one stage, will lower it"
"ability","dry-skin","**Dry Skin** is an ability in the Pokémon series that has a unique set of effects related to weather conditions and certain move types. Here’s a detailed breakdown of its mechanics and interesting facts:

**Effects**:

1. **Rain**: Pokémon with Dry Skin recover HP when it is raining. At the end of each turn during rain, they regain 1/8th of their maximum HP. This makes Pokémon with Dry Skin particularly powerful in rain-based teams, as they receive continuous healing simply by existing on the battlefield.

2. **Sun**: Conversely, Pokémon with Dry Skin lose HP in harsh sunlight. During sunny weather, they lose 1/8th of their maximum HP at the end of each turn. This trade-off makes them vulnerable in sun-based teams and requires careful consideration when battling in such conditions.

3. **Water-Type Moves**: Dry Skin grants immunity to Water-type moves and heals 25% of the user's maximum HP when hit by a Water-type move."
"ability","download","**Download** is a unique ability in the Pokémon series that adjusts a Pokémon's offensive capabilities by analyzing its opponent's defensive stats at the start of the battle. Specifically, when a Pokémon with the Download ability, such as Porygon-Z or Genesect, enters the battlefield, it assesses whether the opponent's Defense or Special Defense is lower. The Pokémon's corresponding offensive stat (Attack if the opponent's Defense is lower, or Special Attack if the opponent's Special Defense is lower) is then increased by one stage, effectively boosting its damage potential right from the beginning. 

Download is particularly strategic as it can provide a significant early-game advantage by allowing the Pokémon to potentially secure knockouts more easily, depending on the opponent's defensive weaknesses. The boost is equivalent to a 50% increase in the affected stat, making it a formidable asset in competitive play. It encourages players to consider their opponents’ defensive stats when selecting Pokémon and moves.

Additionally, Download can be leveraged in double battles, where it"
"ability","iron-fist","**Iron Fist** is an ability in the Pokémon series that increases the power of punching moves by 20%. This ability can be particularly advantageous for Pokémon that rely on a variety of punching attacks, allowing them to deal more damage with moves such as Fire Punch, Thunder Punch, Ice Punch, Mega Punch, Shadow Punch, and Focus Punch, among others.

Effects:
1. **Power Boost**: Specifically, Iron Fist increases the base power of moves classified as punching moves by 20%. For instance, if a move has a base power of 75, it will be increased to 90 when used by a Pokémon with Iron Fist.
2. **Move Interaction**: It applies only to moves that involve physical punching, meaning that even if a move like Drain Punch has secondary effects like healing, the Iron Fist ability still boosts its damage.
3. **Combat Utility**: The increased power of punching moves enhances the overall offensive potential of the Pokémon, making them more formidable in"
"ability","adaptability","**Adaptability** 

Adaptability is a Pokémon ability that significantly enhances the power of a Pokémon's same-type attack bonus (STAB) moves. Normally, a Pokémon's STAB moves receive a 50% power boost. However, with Adaptability, this boost is doubled to 100%. This means that a Pokémon with Adaptability will see its STAB moves dealing twice the damage compared to using non-STAB moves of the same power.

### Effects:
1. **STAB Enhancement**: 
   - A regular Pokémon without Adaptability using a same-type move would see an increase in move power from, for example, 100 to 150.
   - A Pokémon with Adaptability, however, would increase this power from 100 to 200.

### Notable Pokémon with Adaptability:
- **Mega Beedrill**: Upon Mega Evolution, Beedrill gains Adaptability, making its Poison- and Bug-type moves extremely powerful.
- **Basculin**"
"ability","skill-link","**Skill-Link** is an ability in the Pokémon series that ensures multi-strike moves always hit the maximum number of times. Typically, moves like Icicle Spear, Rock Blast, and Bullet Seed have a hit range between 2 to 5 times. With Skill-Link, these moves will always hit exactly 5 times, maximizing their damage potential.

### Effects:
1. **Consistency in Multi-strike Moves**: Pokémon with Skill-Link transform often unreliable multi-strike moves, which can hit between 2 to 5 times, into consistently powerful attacks hitting exactly 5 times.
2. **Enhanced Damage Output**: Moves like Icicle Spear (25 base power per hit) benefit significantly, dealing a total of 125 base power with all hits combined rather than varying between 50 and 125.
3. **Increased Flinch or Other Effects**: Certain moves like Water Shuriken (used by Ash-Greninja) gain more from their special effects, such as"
"ability","hydration","**Hydration** is an ability available in the Pokémon series that provides a unique method of healing status conditions. Specifically, when a Pokémon with Hydration is exposed to rainy weather conditions, it automatically heals itself of all major status conditions—such as burn, paralysis, sleep, freeze, and poison—at the end of each turn. This makes it a formidable ability in rain-based teams, particularly in strategies centered around long battles where status conditions would otherwise wear down a team's effectiveness.

Key Points and Facts about Hydration:

1. **Mechanics**: 
   - Hydration activates at the end of each turn if the weather is rainy. If the Pokémon is suffering from a status condition, Hydration will cure it, effectively providing a reset on negative conditions that would otherwise hinder the Pokémon's performance.
   
2. **Weather Dependency**:
   - The ability is inherently linked to the weather condition ""Rain."" Therefore, it synergizes well with moves like Rain Dance or abilities like Drizzle,"
"ability","solar-power","**Solar Power** is a Pokémon ability that enhances a Pokémon's Special Attack stat in sunny weather at the cost of its HP. 

### Effects:
- In intense sunlight, a Pokémon with Solar Power will gain a 50% boost to its Special Attack stat, significantly increasing the power of its special moves.
- However, during each turn in sunlight, the Pokémon will also lose 1/8 of its maximum HP due to the ability. This trade-off makes the ability a double-edged sword, providing substantial offensive capabilities while putting a time limit on how long the Pokémon can stay in battle without healing or switching out.

### Notable Pokémon with Solar Power:
- **Charizard (Hidden Ability)**: When accompanied by its Mega Evolutions, Charizard Y benefits greatly from Solar Power due to its already high Special Attack, creating a formidable offensive presence.
- **Heliolisk**: This Electric/Normal-type Pokémon utilizes Solar Power effectively with moves like Thunderbolt and Hyper Voice, making it"
"ability","quick-feet","**Quick Feet** is an ability in the Pokémon series that enhances a Pokémon's performance under specific conditions. The primary effect of Quick Feet is that it increases the Pokémon's Speed stat by 50% when it is affected by a major status condition, such as being burned, poisoned, paralyzed, or frozen. Notably, even though paralysis typically reduces Speed, a Pokémon with Quick Feet will still receive the Speed boost and nullify the Speed penalty associated with paralysis. Also important is the fact that the Sleep condition does not trigger Quick Feet.

Another interesting aspect of Quick Feet is how it interacts with certain held items and strategies. For example, pairing a Toxic Orb or Flame Orb with a Pokémon that has Quick Feet can be beneficial. These items induce poison or burn status, respectively, ensuring that the Speed boost from Quick Feet is activated at the start of battle.

Quick Feet is commonly found on certain species of Pokémon known for their agility and swift movements. Examples include Pokémon like Ursaring, Mightyena"
"ability","normalize","**Normalize** is a unique ability in the Pokémon series that alters the gameplay mechanics of any Pokémon possessing it. When a Pokémon with the Normalize ability uses a move, that move's type is changed to Normal, regardless of the original type of the move. This applies to all moves, including offensive, status, and support moves. As a result, every move the Pokémon uses can take advantage of the type-matching bonus referred to as the same-type attack bonus (STAB), which boosts the power of moves that match the user's type.

### Effects of Normalize:

1. **Move Type Conversion:** All the Pokémon's moves become Normal-type, allowing for increased damage output due to STAB if the Pokémon itself is a Normal-type.
2. **Interaction with Immunities and Resistances:** Given that Ghost-types are immune to Normal-type moves, this ability can be a significant disadvantage when facing Ghost-type opponents, as it renders all moves ineffective against them.
3. **No Super Effective Hits:** Since"
"ability","sniper","**Sniper** is a Pokémon ability that significantly enhances the potency of critical hits. Normally, a critical hit in Pokémon games deals 1.5 times the usual damage. However, when a Pokémon with the Sniper ability scores a critical hit, the damage multiplier increases to 2.25 times the regular damage. This makes Sniper an exceptionally powerful ability for Pokémon that can frequently or reliably trigger critical hits.

Here are a few key points and interesting facts about Sniper:

1. **Enhanced Critical Damage**: As mentioned, Sniper changes the damage multiplier for critical hits from 1.5x to 2.25x, giving a noticeable boost in offensive potential.

2. **Strategy and Moves**: Sniper pairs well with moves like Focus Energy, which increases the critical hit ratio for the user, and high-critical-hit-ratio moves such as Slash, Stone Edge, or Night Slash. Pokémon with Sniper can also benefit significantly from items like Scope Lens or Razor Claw"
"ability","magic-guard","**Magic Guard** is an ability in the Pokémon series that provides complete immunity to indirect damage. This means that a Pokémon with Magic Guard will only take damage from direct attacks and will not be affected by indirect damage sources such as:

- Status conditions like Burn, Poison, and Toxic
- Weather effects like Hail and Sandstorm
- Entry hazards like Spikes, Toxic Spikes, and Stealth Rock
- Recoil damage from moves like Brave Bird and Double-Edge
- Life Orb recoil, while still benefiting from the 30% power boost it provides

Magic Guard does not prevent the effects of the status conditions themselves, only the damage they would normally cause. For instance, a Pokémon with Magic Guard that is poisoned will not lose HP due to poison, but it will still be affected by other aspects of the poison status, such as being unable to heal naturally when set by certain moves like Toxic Spikes.

Another fascinating aspect of Magic Guard is that it negates the damage from"
"ability","no-guard","**No Guard** is an ability in the Pokémon series that ensures all moves used by and against the Pokémon with this ability will never miss. This effect applies regardless of accuracy and evasion stats, weather conditions, or other modifiers that would typically influence the success of a move. Here are the key points and interesting facts about No Guard:

**Effects:**
1. **100% Accuracy for All Moves:** Every move used by a Pokémon with No Guard will always hit its target. This includes moves that typically have low accuracy like Dynamic Punch, which has a 50% accuracy rate but becomes a guaranteed hit with No Guard.
2. **Opponents' Moves Always Hit:** Conversely, every move used against a Pokémon with No Guard will also never miss. This includes moves that could potentially fail due to accuracy or evasion changes.

**Interesting Facts:**
1. **Notable Pokémon:** Machamp and Honedge's evolutionary line (Doublade, Aegislash) are notable Pokémon that"
"ability","stall","**Stall** is a unique ability in the Pokémon series, introduced in Generation IV. Its primary effect ensures that the Pokémon with this ability will always move last in its priority bracket, regardless of its Speed stat. This means that even if the Pokémon is faster than its opponent, it will still attack after opponents using moves of the same priority.

### Effects
- **Priority Modification**: Stall modifies the priority of the Pokémon’s moves, making them always act last. It does not affect moves that are already classified as higher or lower priority (like Quick Attack or Trick Room); it only impacts moves within the standard priority bracket of 0.
- **Interaction with Trick Room**: In Trick Room, which reverses the move order based on Speed, a Pokémon with Stall will still move last among the Pokémon in the Trick Room if all their moves are of standard priority.
- **Other effects**: Stall does not activate any direct in-battle effect like damage boosts or status changes but impacts strategic"
"ability","technician","**Technician** is an ability in the Pokémon series that enhances the power of weaker moves, making it highly valuable in competitive battles. Specifically, Technician boosts the Base Power of moves that are 60 or lower by 50%. This increase allows Pokémon with this ability to utilize otherwise weaker moves to significant effect, thus broadening their strategic options.

For example, a move with a Base Power of 60 would get a boost to 90, substantially increasing its effectiveness. Moves like Bullet Punch, Mach Punch, or even utility moves like Hidden Power (when it was available with a power of 60), become more formidable under the influence of Technician.

**Pokémon with Technician:**
- **Scizor**: Often uses Bullet Punch to capitalize on its priority and Technician boost for potent strikes.
- **Breloom**: Utilizes Mach Punch for a priority move that hits harder.
- **Ambipom**: Commonly known for using moves like Fake Out and Double Hit effectively due to"
"ability","klutz","**Klutz** is an ability in the Pokémon series that has a unique and somewhat niche effect. When a Pokémon with Klutz is holding an item, the effects of that item are entirely negated in battle. This means that beneficial items such as Berries, Leftovers, Choice items, or any other held items will not provide their usual benefits. However, it also means that detrimental items, like the Iron Ball or Flame Orb, will also not activate their negative effects.

Here are some detailed points about Klutz:

1. **Negation of Held Items**: Klutz completely neutralizes the effects of any held item. For instance, a Pokémon with Klutz holding a Life Orb won't receive the usual power boost, but it also won't take the recoil damage that normally comes with using a Life Orb.

2. **Strategic Uses**: Although it may seem like a purely negative ability at first, Klutz can be strategically employed. For example, a Pokémon with Klutz can hold"
"ability","mold-breaker","**Mold Breaker** is a Pokémon ability that allows the user to negate the defensive abilities of its targets. This means that a Pokémon with Mold Breaker can use its moves without being hindered by the target's abilities that would normally reduce or prevent the moves' effects. For example, Mold Breaker bypasses abilities like Levitate, Sturdy, and Multiscale, thus allowing moves that would normally be nullified or weakened by these abilities to hit or deal their full damage.

### Effects:
1. **Negation of Abilities**: Mold Breaker negates defensive abilities in battle. This includes abilities that grant immunity, reduce damage, or have any protective effects.
2. **Effective Moves**: All moves used by a Mold Breaker Pokémon are executed as if the target had no abilities, making it particularly useful against Pokémon that rely on their abilities for survival in competitive play.
3. **Bypassing Defenses**: Specific scenarios include:
   - Levitate: Moves"
